id,a1,a2
1668,17373,18456
1669,2446,6482
1670,29918,49680
1671,11876,23875
1672,8673,47577
1673,36023,45917
1674,38990,21704
1675,16392,18421
1676,43669,9701
1677,24024,37767
1678,12991,16657
1679,45674,39265
1680,49125,21668
1681,20165,28588
1682,49638,19516
1683,6161,7747
1684,22756,24437
1685,21541,43541
1686,675,20091
1687,30263,38489
1688,13836,24749
1689,23209,26949
1690,34116,32598
1691,31185,26224
1692,x1692,y1692
1693,36993,13222
1694,21117,26405
1695,12478,36030
1696,24170,31939
1697,40766,36295
1698,16714,25735
1699,17353,45524
1700,38340,20844
1701,15301,19834
1702,43390,23975
1703,32668,36458
1704,30943,17363
1705,33432,14524
1706,6730,19852
1707,32263,26454
1708,34402,33695
1709,x1709,y1709
1710,4526,22458
1711,23362,6819
1712,21249,27892
1713,32076,18312
1714,37780,2163
1715,14987,32882
1716,29039,27011
1717,28013,15264
1718,16900,34869
1719,10484,18029
1720,29992,37216
1721,19412,8349
1722,26523,30997
1723,11187,28172
1724,20610,45187
1725,38839,41730
1726,2526,36535
1727,49912,12974
1728,25953,3064
1729,7856,1476
1730,6711,11412
1731,14248,4482
1732,46165,45906
1733,38501,45446
1734,34420,25713
1735,37836,2966
1736,31613,12920
1737,42910,45886
1738,13376,35951
1739,43419,14744
1740,31359,31146
1741,38721,11256
1742,43914,49742
1743,x1743,y1743
1744,40631,27226
1745,36717,4504
1746,13725,6421
1747,10002,1433
1748,18326,16427
1749,26525,38016
1750,20084,34608
1751,31301,10566
1752,12919,10144
1753,14886,26234
1754,37983,4387
1755,33307,1294
1756,19084,44784
1757,26973,31626
1758,45778,33250
1759,14548,22143
1760,28052,10952
1761,27173,49186
1762,26223,47767
1763,16722,46470
1764,41918,35372
1765,14367,24140
1766,42435,34231
1767,7278,9697
1768,14927,38265
1769,727,31101
1770,12313,18098
1771,7993,29045
1772,837,9544
1773,25711,23297
1774,39915,39102
1775,39962,9471
1776,47352,43911
1777,14127,29016
1778,5286,33466
1779,37765,411
1780,23514,10465
1781,17067,36669
1782,32564,27331
1783,10069,28898
1784,9232,44663
1785,29082,41416
1786,18853,5660
1787,8950,37238
1788,10659,24690
1789,28825,1134
1790,15338,32640
1791,14902,38604
1792,33488,612
1793,32228,34886
1794,42029,2559
1795,34225,4116
1796,20257,1156
1797,47972,20206
1798,19808,12030
1799,46997,29696
1800,36927,45088
1801,545,47010
1802,22684,20090
1803,34724,9241
1804,26551,24869
1805,48476,4239
1806,38466,3750
1807,229,12979
1808,19167,2465
1809,25775,8072
1810,39409,27396
1811,31276,27246
1812,19123,14032
1813,44664,26483
1814,29357,45843
1815,15409,4044
1816,16606,38073
1817,42882,4905
1818,23476,34350
1819,32042,47936
1820,4703,10178
1821,44572,18981
1822,5986,1961
1823,8402,12199
1824,30524,41666
1825,22142,45761
1826,30122,45252
1827,46794,291
1828,4589,49137
1829,38730,6381
1830,49133,20672
1831,21909,42679
1832,47479,34763
1833,30491,44369
1834,49434,8882
1835,35305,14782
1836,18738,7224
1837,11045,4708
1838,36076,13605
1839,8270,17722
1840,490,4591
1841,26963,15644
1842,18095,44181
1843,11428,38773
1844,43259,31938
1845,32613,41749
1846,9046,17859
1847,2484,30567
1848,2955,47502
1849,17405,9862
1850,45514,49496
1851,49443,48216
1852,567,14346
1853,25725,23871
1854,4957,8792
1855,7522,48765
1856,15802,46749
1857,x1857,y1857
1858,691,47888
1859,19670,18831
1860,13982,5942
1861,39785,29159
1862,34981,36492
1863,17665,9241
1864,40635,48575
1865,34404,36362
1866,11834,19445
1867,33051,28792
1868,11291,8233
1869,13722,799
1870,x1870,y1870
1871,45594,17280
1872,20684,8617
1873,34238,34119
1874,6485,2409
1875,29688,6071
1876,6115,14478
1877,9481,44839
1878,42420,48578
1879,9092,27744
1880,7696,14231
1881,45262,45365
1882,37148,28597
1883,38109,7265
1884,5693,10760
1885,39226,35732
1886,44300,26269
1887,10675,39209
1888,14265,24158
1889,26488,6635
1890,35642,2615
1891,x1891,y1891
1892,48746,2638
1893,11669,8506
1894,1077,33334
1895,32187,48494
1896,28502,18649
1897,9447,27038
1898,23438,12071
1899,29550,23060
1900,42494,16615
1901,12109,30004
1902,2210,22319
1903,32132,43484
1904,28331,1173
1905,21681,34513
1906,504,39099
1907,10229,13808
1908,49644,40839
1909,4734,18556
1910,38012,6816
1911,21938,13223
1912,8157,22383
1913,5675,45478
1914,15285,34277
1915,13480,8976
1916,30380,10448
1917,12056,22728
1918,x1918,y1918
1919,15360,10369
1920,15489,5908
1921,11335,31805
1922,36375,3596
1923,34311,40498
1924,8036,10341
1925,37056,11592
1926,10520,8869
1927,10400,3958
1928,36108,490
1929,15119,45663
1930,28317,18183
1931,19279,7428
1932,33161,11897
1933,689,971
1934,38158,12979
1935,6865,39364
1936,39794,29852
1937,7541,9638
1938,46107,30842
1939,32742,40838
1940,6255,16751
1941,21339,47190
1942,4970,33162
1943,9809,1686
1944,38634,30817
1945,49012,46969
1946,15647,37311
1947,32526,42796
1948,40722,49742
1949,8820,1701
1950,24975,18158
1951,9713,42062
1952,47101,28533
1953,32512,2856
1954,24383,27905
1955,18022,41691
1956,18400,39687
1957,32665,39731
1958,34784,43591
1959,24254,36372
1960,3034,28557
1961,5414,18359
1962,33160,44417
1963,45118,19145
1964,36505,40059
1965,44586,24393
1966,1644,18943
1967,3792,9899
1968,5017,2790
1969,29239,17464
1970,37529,40062
1971,30167,18444
1972,33232,26670
1973,11533,37218
1974,38622,45786
1975,33291,27296
1976,20844,625
1977,26652,32015
1978,26825,26907
1979,20089,15077
1980,23210,43560
1981,46387,27569
1982,34478,19051
1983,32374,41146
1984,17739,46375
1985,16014,16644
1986,38673,2671
1987,20568,36070
1988,24606,6824
1989,8711,10681
1990,47202,20833
1991,35895,40375
1992,46485,33381
1993,10574,7362
1994,39091,38666
1995,25337,16614
1996,40108,38118
1997,38268,49973
1998,17252,47529
1999,31284,3889
2000,44159,40782
2001,15524,10421
2002,34743,8865
2003,2479,41992
2004,28391,33296
2005,6443,29217
2006,18327,11918
2007,41125,38030
2008,649,29638
2009,2676,45759
2010,39441,46002
2011,43380,44167
2012,11524,47865
2013,42144,46012
2014,27803,17834
2015,2152,37231
2016,39417,16822
2017,45038,41945
2018,6752,41430
2019,x2019,y2019
2020,22634,25514
2021,29211,47141
2022,37951,38464
2023,46403,27371
2024,24585,35852
2025,x2025,y2025
2026,11141,15965
2027,14010,31388
2028,18458,4704
2029,47436,39627
2030,25150,1629
2031,47113,11421
2032,35122,39946
2033,13340,13241
2034,1592,23509
2035,33865,1513
2036,34338,28194
2037,20540,6935
2038,6613,14183
2039,12859,10968
2040,10038,14092
2041,27414,32855
2042,29423,26127
2043,2842,44702
2044,33474,29476
2045,9460,17602
2046,47580,16090
2047,45515,48904
2048,17138,32497
2049,1150,37278
2050,27068,3149
2051,22115,46644
2052,31353,29664
2053,29929,33396
2054,43700,35819
2055,x2055,y2055
2056,16592,48372
2057,40420,37925
2058,7149,45670
2059,22114,40579
2060,45073,2712
2061,4212,33538
2062,48803,19493
2063,36398,34410
2064,365,34532
2065,3370,49610
2066,13360,31487
2067,3839,9184
2068,42816,29438
2069,5688,14160
2070,14708,40049
2071,38955,39883
2072,44635,40293
2073,49787,4224
2074,44671,27281
2075,20650,21172
2076,25618,49113
2077,35079,9869
2078,16040,10019
2079,21281,22198
2080,14115,14112
2081,22546,45709
2082,8502,10791
2083,24554,25516
2084,25261,13129
2085,22575,32163
2086,37281,10198
2087,x2087,y2087
2088,505,34073
2089,22457,7334
2090,5331,31475
2091,9397,35164
2092,39679,47410
2093,36161,5314
2094,7390,41907
2095,39471,22870
2096,30971,5280
2097,31635,20531
2098,13114,19161
2099,38892,22296
2100,49940,30334
2101,41440,46647
2102,48647,10506
2103,47629,45429
2104,36192,32615
2105,40543,7097
2106,15325,46822
2107,7937,38634
2108,40048,5529
2109,15113,11365
2110,21456,35328
2111,33529,40715
2112,34752,38878
2113,16870,15559
2114,x2114,y2114
2115,41126,13759
2116,46657,14780
2117,34207,40809
2118,41193,6430
2119,28366,4666
2120,3519,3927
2121,6020,47175
2122,3452,30636
2123,41225,21260
2124,18358,9816
2125,26279,41675
2126,14137,5641
2127,8038,9221
2128,7656,45469
2129,9835,46672
2130,38357,49084
2131,15372,30449
2132,805,25636
2133,x2133,y2133
2134,46007,13930
2135,30853,28922
2136,44115,17906
2137,49600,19120
2138,1201,15564
2139,44673,48269
2140,33826,48745
2141,37150,44439
2142,18152,40162
2143,46424,12485
2144,42884,19749
2145,36783,15959
2146,24152,7432
2147,17529,10057
2148,44139,8273
2149,41173,46543
2150,44971,13302
2151,18614,26225
2152,3618,13864
2153,31511,3159
2154,47592,47336
2155,47874,36804
2156,33256,28496
2157,24462,48792
2158,47594,31743
2159,16179,2662
2160,2172,5960
2161,19713,12136
2162,13622,25100
2163,17038,5975
2164,5036,16255
2165,38438,43801
2166,18884,35822
2167,34786,35459
2168,40065,12484
2169,22296,40779
2170,39147,8747
2171,41058,19514
2172,27388,23951
2173,33113,30665
2174,2222,40569
2175,32530,25188
2176,1086,33497
2177,22267,7650
2178,x2178,y2178
2179,29502,3601
2180,31431,14214
2181,14413,38069
2182,35603,19643
2183,20788,20175
2184,9284,48747
2185,14847,48202
2186,42638,21826
2187,10224,19493
2188,1602,12944
2189,26025,13521
2190,29342,18306
2191,27539,24070
2192,7413,30221
2193,12884,40651
2194,17989,27999
2195,7164,6376
2196,37595,40324
2197,3421,25616
2198,49357,7063
2199,38344,41230
2200,38716,11320
2201,26291,954
2202,44922,45969
2203,29293,1829
2204,35675,40848
2205,46131,15813
2206,15991,9230
2207,17451,31592
2208,22914,45871
2209,40819,3992
2210,45094,27174
2211,17813,31575
2212,30866,11943
2213,28789,4637
2214,20321,20557
2215,35802,3923
2216,3871,27051
2217,2119,44316
2218,23038,38881
2219,11877,25216
2220,15053,33250
2221,35078,18983
2222,14503,31887
2223,46904,23518
2224,18147,5907
2225,36231,16442
2226,36040,17110
2227,44060,46051
2228,8328,32833
2229,10429,21103
2230,15915,25009
2231,2619,12249
2232,35754,16624
2233,24691,7756
2234,17156,41107
2235,47496,41036
2236,11711,38330
2237,5700,21547
2238,15561,17107
2239,2040,27758
2240,28213,24424
2241,36157,39838
2242,34659,21113
2243,1842,39193
2244,17864,20125
2245,8156,21628
2246,40372,23049
2247,4030,48583
2248,x2248,y2248
2249,37863,31415
2250,29122,37762
2251,13687,29919
2252,34003,9381
2253,33454,44580
2254,37721,8589
2255,32621,39223
2256,15940,25205
2257,28484,9297
2258,7672,13391
2259,21093,5940
2260,26738,30569
2261,8670,47540
2262,9372,11991
2263,13404,44173
2264,26649,22881
2265,34572,27140
2266,16461,30492
2267,22460,7181
2268,43475,9860
2269,9636,30628
2270,17116,19306
2271,44881,25883
2272,46565,35581
2273,32432,1639
2274,31731,12276
2275,37648,41825
2276,15381,39028
2277,37623,7855
2278,19140,39696
2279,27238,28681
2280,39096,43036
2281,46883,40358
2282,16288,49308
2283,10864,33900
2284,11938,23603
2285,23987,4194
2286,20125,16273
2287,49772,5618
2288,16825,15482
2289,38853,30110
2290,30914,10207
2291,38450,3599
2292,15420,44741
2293,1407,41509
2294,12551,31404
2295,33567,8207
2296,26058,17813
2297,3759,29383
2298,12441,21835
2299,1332,14922
2300,19182,37261
2301,3546,23715
2302,41389,42281
2303,45620,23382
2304,26600,34294
2305,14220,29900
2306,10045,46570
2307,46628,12547
2308,40323,12422
2309,15804,48388
2310,5759,27669
2311,23276,19757
2312,18469,530
2313,29585,2462
2314,39146,47116
2315,44572,2095
2316,18444,2144
2317,35147,7097
2318,6688,19265
2319,35915,42198
2320,15298,14902
2321,14162,1627
2322,34886,24446
2323,26366,35868
2324,1509,37097
2325,32121,3609
2326,37754,41521
2327,39404,10029
2328,22664,9143
2329,25670,35873
2330,31666,44546
2331,43572,43401
2332,24396,29387
2333,28710,31655
2334,13502,2264
2335,33592,36825
2336,2120,10950
2337,20039,32287
2338,15323,35203
2339,554,9858
2340,24804,22217
2341,15796,42465
2342,12836,41806
2343,16517,47961
2344,16630,1838
2345,32576,33294
2346,9389,24454
2347,34345,41996
2348,37983,39405
2349,23966,26963
2350,19956,44247
2351,42174,32289
2352,29879,791
2353,24210,38453
2354,28205,27433
2355,17260,23688
2356,19952,25744
2357,35719,29622
2358,27544,30768
2359,4614,28732
2360,6310,15700
2361,48124,29188
2362,19031,26944
2363,43721,4232
2364,19357,19368
2365,24940,23322
2366,x2366,y2366
2367,18263,26367
2368,20994,27251
2369,19517,44329
2370,36706,2059
2371,39839,40732
2372,1504,19264
2373,9738,39358
2374,49938,41237
2375,14098,2384
2376,24415,45617
2377,7649,21987
2378,28588,21416
2379,27225,5741
2380,10127,47909
2381,48242,27856
2382,13262,2617
2383,3936,44193
2384,29395,44021
2385,20882,4183
2386,15134,37175
2387,11021,21689
2388,47058,2834
2389,3786,29836
2390,45121,22706
2391,6021,45717
2392,48589,41949
2393,12173,25750
2394,31311,4705
2395,4115,36313
2396,16926,31031
2397,14118,2285
2398,41759,23208
2399,21010,36641
2400,216,12799
2401,49462,45932
2402,21310,35882
2403,37977,35423
2404,2291,19725
2405,49189,28546
2406,42677,40741
2407,1375,8234
2408,36878,25079
2409,28353,44618
2410,36511,4405
2411,x2411,y2411
2412,36593,38427
2413,42800,46461
2414,21019,29970
2415,29482,17158
2416,6329,46143
2417,37518,48785
2418,4661,49181
2419,6535,6309
2420,24556,15708
2421,5419,3287
2422,6142,12709
2423,44432,41897
2424,11955,42742
2425,1394,28388
2426,41869,7256
2427,43341,47932
2428,23108,8424
2429,26757,13292
2430,12443,17134
2431,34925,39571
2432,5949,5533
2433,23821,28922
2434,27340,9285
2435,17213,17432
2436,37712,43790
2437,14300,5443
2438,34509,45790
2439,31432,41083
2440,2892,2769
2441,23782,46056
2442,3593,6929
2443,46801,7829
2444,9950,11082
2445,9049,35584
2446,19976,29238
2447,45446,44867
2448,28136,36344
2449,46624,49826
2450,1027,6728
2451,20902,29575
2452,43371,46075
2453,32095,9629
2454,31917,44296
2455,19384,6205
2456,42557,43155
2457,37100,5830
2458,36633,21622
2459,46433,5654
2460,16858,25819
2461,43163,22513
2462,16520,22318
2463,46396,5409
2464,8068,35474
2465,19183,18232
2466,33857,33708
2467,10075,19600
2468,46812,735
2469,32321,21534
2470,28605,14254
2471,38267,43601
2472,14760,9282
2473,45506,33598
2474,40430,15707
2475,38004,14692
2476,17278,26402
2477,42754,1360
2478,6167,7846
2479,14150,13937
2480,15009,1523
2481,19150,21304
2482,33860,17395
2483,32976,31045
2484,23643,17639
2485,31486,40639
2486,31664,31163
2487,29929,43609
2488,37760,30408
2489,19787,34681
2490,9689,2453
2491,39140,17194
2492,44557,35524
2493,43229,15995
2494,28550,17974
2495,46762,24087
2496,25196,45310
2497,17456,41264
2498,49691,9952
2499,24558,30389
2500,38292,13090
2501,35092,8022
2502,49316,35134
2503,25146,7107
2504,40284,15580
2505,45158,23031
2506,12948,39594
2507,10869,14259
2508,46020,11080
2509,43698,10657
2510,11142,25323
2511,19541,23955
2512,8829,25192
2513,39084,34506
2514,41458,24019
2515,26956,21076
2516,592,37732
2517,20335,25085
2518,110,22099
2519,38421,38661
2520,27577,1743
2521,43429,26956
2522,27325,23108
2523,7660,34566
2524,26718,34520
2525,5156,15681
2526,43987,4192
2527,44499,47590
2528,27325,18871
2529,11539,34703
2530,27816,14624
2531,28038,14621
2532,27686,2345
2533,30851,11483
2534,36243,7863
2535,17703,32831
2536,11550,31152
2537,36829,5948
2538,38919,9485
2539,35682,34779
2540,44444,41983
2541,39916,29485
2542,35319,9519
2543,22270,8587
2544,35826,37773
2545,33068,34208
2546,38831,44985
2547,37011,11202
2548,8145,41246
2549,7936,37719
2550,17005,4154
2551,38277,33840
2552,35269,12876
2553,12942,17540
2554,29331,17287
2555,32550,34302
2556,32564,33127
2557,25167,22986
2558,23131,23962
2559,17153,47354
2560,24264,23385
2561,1179,32533
2562,29644,30870
2563,1737,23471
2564,31247,30534
2565,7682,3902
2566,19859,7905
2567,43349,23888
2568,26251,6144
2569,16336,48495
2570,8512,26259
2571,41765,30127
2572,13348,3233
2573,27386,21032
2574,x2574,y2574
2575,16473,46919
2576,47695,32655
2577,27699,3377
2578,40812,35505
2579,46392,48378
2580,32907,22004
2581,43015,3358
2582,27606,25364
2583,37499,37462
2584,3394,47257
2585,49687,31784
2586,28435,15946
2587,11630,4491
2588,26208,6858
2589,27943,15334
2590,29917,31019
2591,3689,46393
2592,10389,37807
2593,49724,6676
2594,19399,13188
2595,7699,41604
2596,4265,43128
2597,6029,41179
2598,13565,14244
2599,34325,17072
2600,19970,21913
2601,963,4486
2602,23489,28054
2603,33314,44764
2604,38626,33615
2605,8205,12572
2606,9461,39859
2607,9789,19923
2608,12603,26595
2609,40713,39989
2610,17487,10979
2611,47115,36487
2612,12429,26206
2613,7309,5964
2614,28681,39801
2615,7253,38319
2616,38308,24142
2617,19970,29779
2618,7509,3120
2619,43448,43337
2620,28181,42264
2621,37175,25313
2622,26144,39118
2623,28039,43224
2624,633,22824
2625,14392,29737
2626,48479,45937
2627,6503,32147
2628,2932,2425
2629,40742,2079
2630,10921,30911
2631,30590,42891
2632,44729,21361
2633,12724,277
2634,9065,3986
2635,21084,33767
2636,47852,40932
2637,39338,26178
2638,2120,6170
2639,2435,15974
2640,20133,32576
2641,34454,31211
2642,18028,42540
2643,44486,44771
2644,x2644,y2644
2645,38561,12751
2646,45860,8965
2647,6599,48111
2648,24513,37192
2649,49519,36421
2650,1401,8204
2651,28538,32441
2652,40454,8082
2653,29139,29137
2654,34963,20021
2655,39608,29514
2656,24467,17706
2657,44588,23033
2658,17540,5303
2659,18381,517
2660,x2660,y2660
2661,27920,21395
2662,25430,10950
2663,38546,39427
2664,43471,4481
2665,49571,23529
2666,21054,24577
2667,40249,34736
2668,10917,11609
2669,17899,27920
2670,2633,26144
2671,38390,2570
2672,19716,46113
2673,41823,26029
2674,36369,39732
2675,5423,42002
2676,48072,49345
2677,13447,16466
2678,1118,26722
2679,42494,39302
2680,46902,49950
2681,23571,2530
2682,30834,4311
2683,1418,8485
2684,14147,11363
2685,26754,40738
2686,25354,42564
2687,24572,39961
2688,10391,27877
2689,16280,21403
2690,18727,8841
2691,15833,43889
2692,48936,15730
2693,22223,42427
2694,5007,45219
2695,11689,8667
2696,36390,33877
2697,x2697,y2697
2698,3239,48008
2699,38350,38751
2700,34986,9071
2701,33556,13547
2702,19378,31196
2703,39629,30436
2704,39330,19490
2705,16284,22914
2706,13647,37880
2707,7648,1270
2708,16101,4878
2709,17036,26321
2710,8497,21244
2711,9353,34604
2712,40916,6493
2713,47390,22898
2714,31301,28627
2715,18179,41134
2716,5387,2708
2717,42118,6216
2718,7349,38911
2719,30289,41395
2720,25769,26009
2721,43177,25608
2722,20631,48864
2723,x2723,y2723
2724,4564,1905
2725,22256,13758
2726,11679,33853
2727,12091,2807
2728,45815,5989
2729,46998,41558
2730,12664,47873
2731,9587,22433
2732,2071,38761
2733,45545,20533
2734,22358,27335
2735,40301,4083
2736,26199,2369
2737,247,32068
2738,42519,24307
2739,29120,13039
2740,23241,49588
2741,44241,2878
2742,20034,17433
2743,42705,47719
2744,30374,15740
2745,368,1017
2746,49167,17764
2747,1143,16894
2748,33271,5308
2749,27747,29083
2750,49485,22704
2751,37745,11520
2752,48989,17851
2753,13574,5399
2754,2666,16414
2755,18944,37747
2756,46595,25284
2757,47681,19022
2758,8144,13496
2759,8598,22223
2760,35769,9536
2761,11765,20638
2762,14265,9615
2763,23905,9088
2764,7097,18353
2765,1895,14643
2766,15397,1367
2767,12763,20709
2768,4633,5487
2769,14130,48085
2770,29568,3212
2771,24841,9609
2772,12508,29498
2773,5674,11546
2774,24249,31673
2775,30352,27218
2776,26449,30417
2777,38232,48193
2778,20190,24979
2779,4182,1236
2780,40036,19870
2781,33252,10664
2782,7687,14520
2783,10144,32770
