a1,a2,ub_a1,lb_a1,ub_a2,lb_a2,cet_r,bst_r,pos_r
20770,20770,1,1,20770,20770,1,1,1
17276,17276,1,1,17276,17276,1,1,1
7322,7322,1,1,7322,7322,1,1,1
29407,29407,1,1,29407,29407,1,1,1
19696,19696,1,1,19696,19696,1,1,1
20327,20327,1,1,20327,20327,1,1,1
15625,15625,1,1,15625,15625,1,1,1
12966,12966,1,1,12966,12966,1,1,1
26681,26681,1,1,26681,26681,1,1,1
20068,20068,1,1,20068,20068,1,1,1
14622,14622,1,1,14622,14622,1,1,1
3279,3279,1,1,3279,3279,1,1,1
13198,13198,1,1,13198,13198,1,1,1
25477,25477,1,1,25477,25477,1,1,1
16838,16838,1,1,16838,16838,1,1,1
704,704,1,1,704,704,1,1,1
20221,20221,1,1,20221,20221,1,1,1
5286,5286,1,1,5286,5286,1,1,1
28548,28548,1,1,28548,28548,1,1,1
14202,14202,1,1,14202,14202,1,1,1
3357,3357,1,1,3357,3357,1,1,1
25349,25349,1,1,25349,25349,1,1,1
17483,17483,1,1,17483,17483,1,1,1
8271,8271,1,1,8271,8271,1,1,1
10843,10843,1,1,10843,10843,1,1,1
19195,19195,1,1,19195,19195,1,1,1
8595,8595,1,1,8595,8595,1,1,1
16834,16834,1,1,16834,16834,1,1,1
3310,3310,1,1,4310,3310,1,1,1
18580,18580,1,1,18580,18580,1,1,1
14164,14164,1,1,14164,14164,1,1,1
11859,11859,1,1,11859,11859,1,1,1
12263,12263,1,1,12263,12263,1,1,1
9122,9122,1,1,9122,9122,1,1,1
16400,16400,1,1,16400,16400,1,1,1
15400,15400,1,1,15400,15400,1,1,1
18024,18024,1,1,18024,18024,1,1,1
8813,8813,1,1,8813,8813,1,1,1
13028,13028,1,1,13028,13028,1,1,1
16970,16970,1,1,16970,16970,1,1,1
747,747,1,1,747,747,1,1,1
1467,1467,1,1,1467,1467,1,1,1
19321,19321,1,1,19321,19321,1,1,1
29882,29882,1,1,29882,29882,1,1,1
18771,18771,1,1,18771,18771,1,1,1
11252,11252,1,1,11252,11252,1,1,1
23530,23530,1,1,23530,23530,1,1,1
19954,19954,1,1,19954,19954,1,1,1
17773,17773,1,1,17773,17773,1,1,1
8239,8239,1,1,8239,8239,1,1,1
22973,22973,1,1,22973,22973,1,1,1
9228,9228,1,1,9228,9228,1,1,1
15046,15046,1,1,15046,15046,1,1,1
20144,20144,1,1,20144,20144,1,1,1
1393,1393,1,1,1393,1393,1,1,1
16826,16826,1,1,16826,16826,1,1,1
27042,27042,1,1,27042,27042,1,1,1
2668,2668,1,1,2668,2668,1,1,1
24649,24649,1,1,24649,24649,1,1,1
15917,15917,1,1,15917,15917,1,1,1
22871,22871,1,1,22871,22871,1,1,1
13150,13150,1,1,13150,13150,1,1,1
23429,23429,1,1,23429,23429,1,1,1
14771,14771,1,1,14771,14771,1,1,1
10544,10544,1,1,10544,10544,1,1,1
13854,13854,1,1,13854,13854,1,1,1
5122,5122,1,1,5122,5122,1,1,1
16151,16151,1,1,16151,16151,1,1,1
754,754,1,1,754,754,1,1,1
11843,11843,1,1,11843,11843,1,1,1
25235,25235,1,1,25235,25235,1,1,1
26887,26887,1,1,26887,26887,1,1,1
7705,7705,1,1,7705,7705,1,1,1
15629,15629,1,1,15629,15629,1,1,1
10697,10697,1,1,10697,10697,1,1,1
27548,27548,1,1,27548,27548,1,1,1
17099,17099,1,1,17099,17099,1,1,1
6202,6202,1,1,6202,6202,1,1,1
7160,7160,1,1,7160,7160,1,1,1
18678,18678,1,1,18678,18678,1,1,1
14703,14703,1,1,14703,14703,1,1,1
9522,9522,1,1,9522,9522,1,1,1
980,980,1,1,980,980,1,1,1
22838,22838,1,1,22838,22838,1,1,1
17608,17608,1,1,17608,17608,1,1,1
6187,6187,1,1,6187,6187,1,1,1
861,861,1,1,861,861,1,1,1
19102,19102,1,1,19102,19102,1,1,1
27289,27289,1,1,27289,27289,1,1,1
6023,6023,1,1,6023,6023,1,1,1
10517,10517,1,1,10517,10517,1,1,1
19316,19316,1,1,19316,19316,1,1,1
15825,15825,1,1,15825,15825,1,1,1
2281,2281,1,1,2281,2281,1,1,1
11509,11509,1,1,11509,11509,1,1,1
29492,29492,1,1,29492,29492,1,1,1
22399,22399,1,1,22399,22399,1,1,1
4973,4973,1,1,4973,4973,1,1,1
20401,20401,1,1,20401,20401,1,1,1
5322,5322,1,1,5322,5322,1,1,1
469,469,1,1,469,469,1,1,1
18604,18604,1,1,18604,18604,1,1,1
15459,15459,1,1,15459,15459,1,1,1
23256,23256,1,1,23256,23256,1,1,1
12649,12649,1,1,12649,12649,1,1,1
8644,8644,1,1,8644,8644,1,1,1
2803,2803,1,1,2803,2803,1,1,1
12027,12027,1,1,12027,12027,1,1,1
7354,7354,1,1,7354,7354,1,1,1
4129,4129,1,1,4129,4129,1,1,1
25216,25216,1,1,25216,25216,1,1,1
2059,2059,1,1,2059,2059,1,1,1
27501,27501,1,1,27501,27501,1,1,1
29774,29774,1,1,29774,29774,1,1,1
25117,25117,1,1,25117,25117,1,1,1
15001,15001,1,1,15001,15001,1,1,1
208,208,1,1,208,208,1,1,1
29736,29736,1,1,29736,29736,1,1,1
22466,22466,1,1,22466,22466,1,1,1
24556,24556,1,1,24556,24556,1,1,1
4378,4378,1,1,4378,4378,1,1,1
14365,14365,1,1,14365,14365,1,1,1
24174,24174,1,1,24174,24174,1,1,1
3590,3590,1,1,3590,3590,1,1,1
3032,3032,1,1,3032,3032,1,1,1
13146,13146,1,1,13146,13146,1,1,1
12711,12711,1,1,12711,12711,1,1,1
24526,24526,1,1,24526,24526,1,1,1
7690,7690,1,1,7690,7690,1,1,1
941,941,1,1,941,941,1,1,1
22368,22368,1,1,22368,22368,1,1,1
9495,9495,1,1,9495,9495,1,1,1
26054,26054,1,1,26054,26054,1,1,1
9110,9110,1,1,9110,9110,1,1,1
15579,15579,1,1,15579,15579,1,1,1
20034,20034,1,1,20034,20034,1,1,1
2155,2155,1,1,3155,2155,1,1,1
2884,2884,1,1,2884,2884,1,1,1
23247,23247,1,1,23247,23247,1,1,1
19379,19379,1,1,19379,19379,1,1,1
20225,20225,1,1,20225,20225,1,1,1
20035,20035,1,1,20035,20035,1,1,1
1695,1695,1,1,1695,1695,1,1,1
1240,1240,1,1,1240,1240,1,1,1
18290,18290,1,1,18290,18290,1,1,1
15180,15180,1,1,15180,15180,1,1,1
7156,7156,1,1,7156,7156,1,1,1
20963,20963,1,1,20963,20963,1,1,1
11082,11082,1,1,11082,11082,1,1,1
13689,13689,1,1,13689,13689,1,1,1
10934,10934,1,1,10934,10934,1,1,1
22945,22945,1,1,22945,22945,1,1,1
20046,20046,1,1,20046,20046,1,1,1
1130,1130,1,1,1130,1130,1,1,1
14568,14568,1,1,14568,14568,1,1,1
24137,24137,1,1,24137,24137,1,1,1
14387,14387,1,1,14387,14387,1,1,1
3145,3145,1,1,3145,3145,1,1,1
14575,14575,1,1,14575,14575,1,1,1
3679,3679,1,1,3679,3679,1,1,1
10954,10954,1,1,10954,10954,1,1,1
23653,23653,1,1,23653,23653,1,1,1
13719,13719,1,1,13719,13719,1,1,1
26700,26700,1,1,26700,26700,1,1,1
7068,7068,1,1,7068,7068,1,1,1
28552,28552,1,1,28552,28552,1,1,1
509,509,1,1,509,509,1,1,1
8290,8290,1,1,8290,8290,1,1,1
4645,4645,1,1,4645,4645,1,1,1
9278,9278,1,1,9278,9278,1,1,1
5394,5394,1,1,5394,5394,1,1,1
28753,28753,1,1,28753,28753,1,1,1
4125,4125,1,1,4125,4125,1,1,1
28450,28450,1,1,28450,28450,1,1,1
9926,9926,1,1,9926,9926,1,1,1
10783,10783,1,1,10783,10783,1,1,1
2939,2939,1,1,2939,2939,1,1,1
15775,15775,1,1,15775,15775,1,1,1
23082,23082,1,1,23082,23082,1,1,1
9889,9889,1,1,9889,9889,1,1,1
4667,4667,1,1,4667,4667,1,1,1
2582,2582,1,1,2582,2582,1,1,1
13271,13271,1,1,13271,13271,1,1,1
9100,9100,1,1,9100,9100,1,1,1
28563,28563,1,1,28563,28563,1,1,1
19842,19842,1,1,19842,19842,1,1,1
17997,17997,1,1,17997,17997,1,1,1
10943,10943,1,1,10943,10943,1,1,1
4671,4671,1,1,4671,4671,1,1,1
29416,29416,1,1,29416,29416,1,1,1
18554,18554,1,1,18554,18554,1,1,1
26241,26241,1,1,26241,26241,1,1,1
18242,18242,1,1,18242,18242,1,1,1
14838,14838,1,1,14838,14838,1,1,1
13426,13426,1,1,13426,13426,1,1,1
5124,5124,1,1,5124,5124,1,1,1
23039,23039,1,1,23039,23039,1,1,1
23563,23563,1,1,23563,23563,1,1,1
1358,1358,1,1,1358,1358,1,1,1
3533,3533,1,1,3533,3533,1,1,1
16039,16039,1,1,16039,16039,1,1,1
239,239,1,1,239,239,1,1,1
10553,10553,1,1,10553,10553,1,1,1
8466,8466,1,1,8466,8466,1,1,1
16959,16959,1,1,16959,16959,1,1,1
27098,27098,1,1,27098,27098,1,1,1
22281,22281,1,1,22281,22281,1,1,1
9258,9258,1,1,9258,9258,1,1,1
20223,20223,1,1,20223,20223,1,1,1
22742,22742,1,1,22742,22742,1,1,1
28826,28826,1,1,28826,28826,1,1,1
27616,27616,1,1,27616,27616,1,1,1
7411,7411,1,1,7411,7411,1,1,1
23813,23813,1,1,23813,23813,1,1,1
20363,20363,1,1,20363,20363,1,1,1
5604,5604,1,1,5604,5604,1,1,1
9804,9804,1,1,9804,9804,1,1,1
25881,25881,1,1,25881,25881,1,1,1
13744,13744,1,1,13744,13744,1,1,1
9816,9816,1,1,9816,9816,1,1,1
28521,28521,1,1,28521,28521,1,1,1
13548,13548,1,1,13548,13548,1,1,1
9914,9914,1,1,9914,9914,1,1,1
19752,19752,1,1,19752,19752,1,1,1
11549,11549,1,1,11549,11549,1,1,1
20336,20336,1,1,20336,20336,1,1,1
10683,10683,1,1,10683,10683,1,1,1
13855,13855,1,1,13855,13855,1,1,1
19170,19170,1,1,19170,19170,1,1,1
25716,25716,1,1,25716,25716,1,1,1
7972,7972,1,1,7972,7972,1,1,1
2136,2136,1,1,2136,2136,1,1,1
3736,3736,1,1,3736,3736,1,1,1
21262,21262,1,1,21262,21262,1,1,1
13542,13542,1,1,14542,13542,1,1,1
19007,19007,1,1,19007,19007,1,1,1
29264,29264,1,1,29264,29264,1,1,1
24010,24010,1,1,24010,24010,1,1,1
27762,27762,1,1,27762,27762,1,1,1
4015,4015,1,1,4015,4015,1,1,1
8883,8883,1,1,8883,8883,1,1,1
8403,8403,1,1,8403,8403,1,1,1
8692,8692,1,1,8692,8692,1,1,1
24966,24966,1,1,24966,24966,1,1,1
15219,15219,1,1,15219,15219,1,1,1
27852,27852,1,1,27852,27852,1,1,1
890,890,1,1,890,890,1,1,1
23280,23280,1,1,23280,23280,1,1,1
19730,19730,1,1,19730,19730,1,1,1
5276,5276,1,1,5276,5276,1,1,1
13417,13417,1,1,13417,13417,1,1,1
3144,3144,1,1,3144,3144,1,1,1
13248,13248,1,1,13248,13248,1,1,1
12245,12245,1,1,12245,12245,1,1,1
19716,19716,1,1,19716,19716,1,1,1
15545,15545,1,1,15545,15545,1,1,1
21940,21940,1,1,21940,21940,1,1,1
18587,18587,1,1,18587,18587,1,1,1
12020,12020,1,1,12020,12020,1,1,1
3045,3045,1,1,3045,3045,1,1,1
4598,4598,1,1,4598,4598,1,1,1
19646,19646,1,1,19646,19646,1,1,1
18319,18319,1,1,18319,18319,1,1,1
17088,17088,1,1,17088,17088,1,1,1
1573,1573,1,1,1573,1573,1,1,1
29482,29482,1,1,29482,29482,1,1,1
2122,2122,1,1,2122,2122,1,1,1
7844,7844,1,1,7844,7844,1,1,1
29150,29150,1,1,29150,29150,1,1,1
10027,10027,1,1,10027,10027,1,1,1
12329,12329,1,1,12329,12329,1,1,1
5304,5304,1,1,5304,5304,1,1,1
20328,20328,1,1,20328,20328,1,1,1
16193,16193,1,1,16193,16193,1,1,1
3349,3349,1,1,3349,3349,1,1,1
6583,6583,1,1,6583,6583,1,1,1
1573,1573,1,1,1573,1573,1,1,1
2546,2546,1,1,2546,2546,1,1,1
13783,13783,1,1,13783,13783,1,1,1
28046,28046,1,1,28046,28046,1,1,1
29773,29773,1,1,29773,29773,1,1,1
6275,6275,1,1,6275,6275,1,1,1
6622,6622,1,1,6622,6622,1,1,1
21370,21370,1,1,21370,21370,1,1,1
27484,27484,1,1,27484,27484,1,1,1
27524,27524,1,1,27524,27524,1,1,1
9922,9922,1,1,9922,9922,1,1,1
22598,22598,1,1,22598,22598,1,1,1
25395,25395,1,1,25395,25395,1,1,1
20438,20438,1,1,20438,20438,1,1,1
8578,8578,1,1,8578,8578,1,1,1
15057,15057,1,1,15057,15057,1,1,1
6742,6742,1,1,6742,6742,1,1,1
17341,17341,1,1,17341,17341,1,1,1
29643,29643,1,1,29643,29643,1,1,1
15122,15122,1,1,15122,15122,1,1,1
5571,5571,1,1,5571,5571,1,1,1
12591,12591,1,1,12591,12591,1,1,1
15910,15910,1,1,15910,15910,1,1,1
21268,21268,1,1,21268,21268,1,1,1
885,885,1,1,885,885,1,1,1
2767,2767,1,1,2767,2767,1,1,1
15356,15356,1,1,15356,15356,1,1,1
1160,1160,1,1,1160,1160,1,1,1
8582,8582,1,1,8582,8582,1,1,1
19150,19150,1,1,19150,19150,1,1,1
24981,24981,1,1,24981,24981,1,1,1
23684,23684,1,1,23684,23684,1,1,1
3237,3237,1,1,3237,3237,1,1,1
28014,28014,1,1,28014,28014,1,1,1
10365,10365,1,1,10365,10365,1,1,1
16142,16142,1,1,16142,16142,1,1,1
6531,6531,1,1,6531,6531,1,1,1
28448,28448,1,1,28448,28448,1,1,1
2233,2233,1,1,2233,2233,1,1,1
22419,22419,1,1,22419,22419,1,1,1
29702,29702,1,1,29702,29702,1,1,1
19307,19307,1,1,19307,19307,1,1,1
7632,7632,1,1,7632,7632,1,1,1
8450,8450,1,1,8450,8450,1,1,1
22178,22178,1,1,23178,22178,1,1,1
7986,7986,1,1,7986,7986,1,1,1
1045,1045,1,1,1045,1045,1,1,1
23965,23965,1,1,23965,23965,1,1,1
10714,10714,1,1,10714,10714,1,1,1
5711,5711,1,1,5711,5711,1,1,1
20469,20469,1,1,20469,20469,1,1,1
8473,8473,1,1,8473,8473,1,1,1
12265,12265,1,1,12265,12265,1,1,1
5849,5849,1,1,5849,5849,1,1,1
16027,16027,1,1,16027,16027,1,1,1
13060,13060,1,1,13060,13060,1,1,1
26764,26764,1,1,26764,26764,1,1,1
2149,2149,1,1,2149,2149,1,1,1
21843,21843,1,1,21843,21843,1,1,1
1697,1697,1,1,1697,1697,1,1,1
28252,28252,1,1,29252,28252,1,1,1
22862,22862,1,1,22862,22862,1,1,1
10457,10457,1,1,10457,10457,1,1,1
23019,23019,1,1,23019,23019,1,1,1
24422,24422,1,1,24422,24422,1,1,1
27119,27119,1,1,27119,27119,1,1,1
29000,29000,1,1,29000,29000,1,1,1
26893,26893,1,1,26893,26893,1,1,1
8646,8646,1,1,8646,8646,1,1,1
7517,7517,1,1,7517,7517,1,1,1
24545,24545,1,1,24545,24545,1,1,1
6285,6285,1,1,6285,6285,1,1,1
9692,9692,1,1,9692,9692,1,1,1
1476,1476,1,1,1476,1476,1,1,1
20160,20160,1,1,20160,20160,1,1,1
11958,11958,1,1,11958,11958,1,1,1
15567,15567,1,1,15567,15567,1,1,1
20869,20869,1,1,20869,20869,1,1,1
11842,11842,1,1,11842,11842,1,1,1
10308,10308,1,1,10308,10308,1,1,1
14288,14288,1,1,14288,14288,1,1,1
16647,16647,1,1,16647,16647,1,1,1
28953,28953,1,1,28953,28953,1,1,1
26803,26803,1,1,26803,26803,1,1,1
11124,11124,1,1,11124,11124,1,1,1
10017,10017,1,1,10017,10017,1,1,1
9661,9661,1,1,9661,9661,1,1,1
14591,14591,1,1,14591,14591,1,1,1
26271,26271,1,1,26271,26271,1,1,1
4490,4490,1,1,4490,4490,1,1,1
22859,22859,1,1,23859,22859,1,1,1
3473,3473,1,1,3473,3473,1,1,1
24893,24893,1,1,24893,24893,1,1,1
16242,16242,1,1,16242,16242,1,1,1
2312,2312,1,1,2312,2312,1,1,1
24570,24570,1,1,24570,24570,1,1,1
15259,15259,1,1,15259,15259,1,1,1
1412,1412,1,1,1412,1412,1,1,1
28155,28155,1,1,28155,28155,1,1,1
28763,28763,1,1,28763,28763,1,1,1
4509,4509,1,1,4509,4509,1,1,1
15234,15234,1,1,15234,15234,1,1,1
6248,6248,1,1,6248,6248,1,1,1
19273,19273,1,1,19273,19273,1,1,1
2848,2848,1,1,2848,2848,1,1,1
10993,10993,1,1,10993,10993,1,1,1
22755,22755,1,1,22755,22755,1,1,1
1263,1263,1,1,1263,1263,1,1,1
4526,4526,1,1,4526,4526,1,1,1
18847,18847,1,1,18847,18847,1,1,1
28546,28546,1,1,28546,28546,1,1,1
4563,4563,1,1,4563,4563,1,1,1
1760,1760,1,1,1760,1760,1,1,1
19013,19013,1,1,19013,19013,1,1,1
23076,23076,1,1,23076,23076,1,1,1
9675,9675,1,1,9675,9675,1,1,1
8151,8151,1,1,8151,8151,1,1,1
4712,4712,1,1,4712,4712,1,1,1
6644,6644,1,1,6644,6644,1,1,1
3299,3299,1,1,3299,3299,1,1,1
12685,12685,1,1,12685,12685,1,1,1
12252,12252,1,1,12252,12252,1,1,1
6387,6387,1,1,6387,6387,1,1,1
20038,20038,1,1,20038,20038,1,1,1
26383,26383,1,1,26383,26383,1,1,1
8203,8203,1,1,8203,8203,1,1,1
18944,18944,1,1,18944,18944,1,1,1
280,280,1,1,280,280,1,1,1
20358,20358,1,1,20358,20358,1,1,1
12891,12891,1,1,12891,12891,1,1,1
6617,6617,1,1,6617,6617,1,1,1
18727,18727,1,1,18727,18727,1,1,1
29051,29051,1,1,29051,29051,1,1,1
12212,12212,1,1,12212,12212,1,1,1
18814,18814,1,1,18814,18814,1,1,1
253,253,1,1,253,253,1,1,1
22178,22178,1,1,22178,22178,1,1,1
27162,27162,1,1,27162,27162,1,1,1
8561,8561,1,1,8561,8561,1,1,1
15974,15974,1,1,15974,15974,1,1,1
8534,8534,1,1,8534,8534,1,1,1
18681,18681,1,1,18681,18681,1,1,1
5498,5498,1,1,5498,5498,1,1,1
16532,16532,1,1,16532,16532,1,1,1
2911,2911,1,1,2911,2911,1,1,1
26459,26459,1,1,26459,26459,1,1,1
24536,24536,1,1,24536,24536,1,1,1
7437,7437,1,1,7437,7437,1,1,1
1947,1947,1,1,1947,1947,1,1,1
29046,29046,1,1,30046,29046,1,1,1
28139,28139,1,1,28139,28139,1,1,1
19719,19719,1,1,19719,19719,1,1,1
16258,16258,1,1,16258,16258,1,1,1
1945,1945,1,1,1945,1945,1,1,1
21865,21865,1,1,21865,21865,1,1,1
16740,16740,1,1,16740,16740,1,1,1
11421,11421,1,1,11421,11421,1,1,1
353,353,1,1,353,353,1,1,1
14784,14784,1,1,14784,14784,1,1,1
15135,15135,1,1,15135,15135,1,1,1
228,228,1,1,228,228,1,1,1
10541,10541,1,1,11541,10541,1,1,1
12802,12802,1,1,12802,12802,1,1,1
15405,15405,1,1,15405,15405,1,1,1
20173,20173,1,1,20173,20173,1,1,1
12279,12279,1,1,12279,12279,1,1,1
26919,26919,1,1,26919,26919,1,1,1
11184,11184,1,1,11184,11184,1,1,1
15888,15888,1,1,15888,15888,1,1,1
24929,24929,1,1,24929,24929,1,1,1
29070,29070,1,1,29070,29070,1,1,1
12066,12066,1,1,12066,12066,1,1,1
8380,8380,1,1,8380,8380,1,1,1
7486,7486,1,1,7486,7486,1,1,1
19156,19156,1,1,19156,19156,1,1,1
10998,10998,1,1,10998,10998,1,1,1
23904,23904,1,1,23904,23904,1,1,1
21404,21404,1,1,21404,21404,1,1,1
7178,7178,1,1,7178,7178,1,1,1
23803,23803,1,1,23803,23803,1,1,1
379,379,1,1,379,379,1,1,1
26737,26737,1,1,26737,26737,1,1,1
14898,14898,1,1,14898,14898,1,1,1
18861,18861,1,1,18861,18861,1,1,1
29991,29991,1,1,29991,29991,1,1,1
7214,7214,1,1,7214,7214,1,1,1
12640,12640,1,1,12640,12640,1,1,1
24367,24367,1,1,24367,24367,1,1,1
27065,27065,1,1,27065,27065,1,1,1
5521,5521,1,1,5521,5521,1,1,1
8517,8517,1,1,8517,8517,1,1,1
13171,13171,1,1,13171,13171,1,1,1
2924,2924,1,1,2924,2924,1,1,1
7034,7034,1,1,7034,7034,1,1,1
20802,20802,1,1,20802,20802,1,1,1
8133,8133,1,1,8133,8133,1,1,1
17511,17511,1,1,17511,17511,1,1,1
24603,24603,1,1,24603,24603,1,1,1
21756,21756,1,1,21756,21756,1,1,1
8717,8717,1,1,8717,8717,1,1,1
9256,9256,1,1,9256,9256,1,1,1
11196,11196,1,1,11196,11196,1,1,1
21661,21661,1,1,21661,21661,1,1,1
15378,15378,1,1,15378,15378,1,1,1
14320,14320,1,1,14320,14320,1,1,1
3136,3136,1,1,3136,3136,1,1,1
26607,26607,1,1,26607,26607,1,1,1
8176,8176,1,1,8176,8176,1,1,1
12875,12875,1,1,12875,12875,1,1,1
1597,1597,1,1,1597,1597,1,1,1
15083,15083,1,1,15083,15083,1,1,1
20813,20813,1,1,20813,20813,1,1,1
24271,24271,1,1,24271,24271,1,1,1
27912,27912,1,1,27912,27912,1,1,1
5075,5075,1,1,5075,5075,1,1,1
18612,18612,1,1,18612,18612,1,1,1
29849,29849,1,1,29849,29849,1,1,1
19196,19196,1,1,19196,19196,1,1,1
13568,13568,1,1,13568,13568,1,1,1
29311,29311,1,1,29311,29311,1,1,1
10965,10965,1,1,10965,10965,1,1,1
13136,13136,1,1,13136,13136,1,1,1
739,739,1,1,739,739,1,1,1
28581,28581,1,1,28581,28581,1,1,1
20584,20584,1,1,20584,20584,1,1,1
16056,16056,1,1,16056,16056,1,1,1
1591,1591,1,1,1591,1591,1,1,1
1120,1120,1,1,1120,1120,1,1,1
835,835,1,1,835,835,1,1,1
15518,15518,1,1,15518,15518,1,1,1
13007,13007,1,1,13007,13007,1,1,1
25540,25540,1,1,25540,25540,1,1,1
22038,22038,1,1,22038,22038,1,1,1
13820,13820,1,1,13820,13820,1,1,1
28517,28517,1,1,28517,28517,1,1,1
19338,19338,1,1,19338,19338,1,1,1
10522,10522,1,1,11522,10522,1,1,1
20358,20358,1,1,20358,20358,1,1,1
21067,21067,1,1,21067,21067,1,1,1
17355,17355,1,1,17355,17355,1,1,1
4704,4704,1,1,4704,4704,1,1,1
4394,4394,1,1,4394,4394,1,1,1
25095,25095,1,1,25095,25095,1,1,1
19093,19093,1,1,19093,19093,1,1,1
1542,1542,1,1,1542,1542,1,1,1
12988,12988,1,1,12988,12988,1,1,1
10903,10903,1,1,10903,10903,1,1,1
9233,9233,1,1,9233,9233,1,1,1
18797,18797,1,1,18797,18797,1,1,1
11243,11243,1,1,11243,11243,1,1,1
8690,8690,1,1,8690,8690,1,1,1
26259,26259,1,1,26259,26259,1,1,1
7936,7936,1,1,7936,7936,1,1,1
5135,5135,1,1,5135,5135,1,1,1
28180,28180,1,1,28180,28180,1,1,1
18527,18527,1,1,18527,18527,1,1,1
1544,1544,1,1,1544,1544,1,1,1
7246,7246,1,1,7246,7246,1,1,1
3842,3842,1,1,3842,3842,1,1,1
18352,18352,1,1,18352,18352,1,1,1
3565,3565,1,1,3565,3565,1,1,1
25546,25546,1,1,26546,25546,1,1,1
4958,4958,1,1,4958,4958,1,1,1
29774,29774,1,1,29774,29774,1,1,1
16819,16819,1,1,16819,16819,1,1,1
18658,18658,1,1,19658,18658,1,1,1
21860,21860,1,1,21860,21860,1,1,1
7446,7446,1,1,7446,7446,1,1,1
18959,18959,1,1,18959,18959,1,1,1
19021,19021,1,1,19021,19021,1,1,1
22976,22976,1,1,22976,22976,1,1,1
26860,26860,1,1,26860,26860,1,1,1
26951,26951,1,1,26951,26951,1,1,1
27345,27345,1,1,27345,27345,1,1,1
9047,9047,1,1,9047,9047,1,1,1
21191,21191,1,1,21191,21191,1,1,1
8420,8420,1,1,8420,8420,1,1,1
5880,5880,1,1,6880,5880,1,1,1
6885,6885,1,1,6885,6885,1,1,1
13980,13980,1,1,13980,13980,1,1,1
15158,15158,1,1,15158,15158,1,1,1
22767,22767,1,1,22767,22767,1,1,1
10022,10022,1,1,10022,10022,1,1,1
9837,9837,1,1,10837,9837,1,1,1
28230,28230,1,1,28230,28230,1,1,1
5191,5191,1,1,5191,5191,1,1,1
27290,27290,1,1,27290,27290,1,1,1
16436,16436,1,1,16436,16436,1,1,1
15911,15911,1,1,15911,15911,1,1,1
6659,6659,1,1,7659,6659,1,1,1
2479,2479,1,1,2479,2479,1,1,1
21799,21799,1,1,21799,21799,1,1,1
22780,22780,1,1,22780,22780,1,1,1
26227,26227,1,1,26227,26227,1,1,1
27765,27765,1,1,27765,27765,1,1,1
19856,19856,1,1,19856,19856,1,1,1
23205,23205,1,1,23205,23205,1,1,1
21746,21746,1,1,21746,21746,1,1,1
18808,18808,1,1,18808,18808,1,1,1
28917,28917,1,1,28917,28917,1,1,1
10018,10018,1,1,10018,10018,1,1,1
14030,14030,1,1,14030,14030,1,1,1
7758,7758,1,1,7758,7758,1,1,1
7024,7024,1,1,7024,7024,1,1,1
13200,13200,1,1,13200,13200,1,1,1
5840,5840,1,1,5840,5840,1,1,1
25804,25804,1,1,25804,25804,1,1,1
29947,29947,1,1,29947,29947,1,1,1
862,862,1,1,862,862,1,1,1
27974,27974,1,1,27974,27974,1,1,1
7133,7133,1,1,7133,7133,1,1,1
21888,21888,1,1,21888,21888,1,1,1
2272,2272,1,1,2272,2272,1,1,1
17873,17873,1,1,17873,17873,1,1,1
20164,20164,1,1,20164,20164,1,1,1
24164,24164,1,1,24164,24164,1,1,1
20944,20944,1,1,20944,20944,1,1,1
2560,2560,1,1,2560,2560,1,1,1
23238,23238,1,1,23238,23238,1,1,1
21666,21666,1,1,21666,21666,1,1,1
5037,5037,1,1,5037,5037,1,1,1
27260,27260,1,1,27260,27260,1,1,1
11950,11950,1,1,11950,11950,1,1,1
3507,3507,1,1,3507,3507,1,1,1
2268,2268,1,1,2268,2268,1,1,1
3693,3693,1,1,3693,3693,1,1,1
2879,2879,1,1,2879,2879,1,1,1
24682,24682,1,1,24682,24682,1,1,1
18904,18904,1,1,18904,18904,1,1,1
1276,1276,1,1,1276,1276,1,1,1
18168,18168,1,1,18168,18168,1,1,1
18316,18316,1,1,18316,18316,1,1,1
11108,11108,1,1,11108,11108,1,1,1
13667,13667,1,1,13667,13667,1,1,1
16552,16552,1,1,16552,16552,1,1,1
21396,21396,1,1,21396,21396,1,1,1
5006,5006,1,1,5006,5006,1,1,1
20089,20089,1,1,20089,20089,1,1,1
27735,27735,1,1,27735,27735,1,1,1
28015,28015,1,1,28015,28015,1,1,1
23525,23525,1,1,23525,23525,1,1,1
656,656,1,1,656,656,1,1,1
11159,11159,1,1,11159,11159,1,1,1
11402,11402,1,1,11402,11402,1,1,1
16361,16361,1,1,16361,16361,1,1,1
18483,18483,1,1,18483,18483,1,1,1
24698,24698,1,1,24698,24698,1,1,1
28876,28876,1,1,28876,28876,1,1,1
27169,27169,1,1,27169,27169,1,1,1
11463,11463,1,1,11463,11463,1,1,1
3607,3607,1,1,3607,3607,1,1,1
10215,10215,1,1,10215,10215,1,1,1
17496,17496,1,1,17496,17496,1,1,1
29288,29288,1,1,29288,29288,1,1,1
3833,3833,1,1,3833,3833,1,1,1
12939,12939,1,1,12939,12939,1,1,1
3189,3189,1,1,3189,3189,1,1,1
15303,15303,1,1,15303,15303,1,1,1
9005,9005,1,1,9005,9005,1,1,1
19888,19888,1,1,19888,19888,1,1,1
21197,21197,1,1,21197,21197,1,1,1
20883,20883,1,1,20883,20883,1,1,1
