id,a1,a2
1373,6330,21192
1374,42199,13907
1375,49584,14395
1376,40730,14315
1377,37515,44951
1378,23344,43009
1379,8788,15602
1380,16681,32397
1381,42289,31808
1382,10571,22267
1383,15242,3854
1384,36486,35468
1385,16449,404
1386,23695,31115
1387,7249,41614
1388,6300,36685
1389,6001,23242
1390,7401,31652
1391,7538,27685
1392,9326,6928
1393,36022,20448
1394,38851,29040
1395,15551,49143
1396,29544,17792
1397,28100,2398
1398,43345,8253
1399,6236,44474
1400,8181,37220
1400,14152,61816
1400,25889,39563
1400,22057,56250
1400,11117,64959
1400,26269,66771
1400,34701,64042
1400,20180,39379
1400,21758,45646
1400,27200,50202
1401,40923,32803
1402,9556,43620
1403,32177,29175
1404,41366,4925
1405,15313,5072
1406,10954,28029
1407,26367,41017
1408,16654,42965
1409,24485,14180
1410,41679,35851
1411,27378,30864
1412,6507,6907
1413,41913,48122
1414,8816,8838
1415,43981,32721
1416,26101,31919
1417,46079,15310
1418,21955,47613
1419,42603,17927
1420,24624,12301
1421,29908,5801
1422,38772,10087
1423,25243,7966
1424,20044,8320
1425,28882,45124
1426,19065,17042
1427,32927,16226
1428,49662,4873
1429,7484,11572
1430,14215,5655
1431,23082,10026
1432,8383,33841
1433,23572,49563
1434,934,30703
1435,30554,673
1436,46267,23923
1437,4604,30488
1438,32894,35546
1439,23808,46693
1440,14387,8376
1441,41445,27305
1441,44422,33224
1441,70013,35091
1441,45770,35464
1441,63885,32526
1441,70156,47151
1441,58208,39553
1441,52631,45481
1441,48103,43753
1441,45683,55981
1442,29287,47091
1443,36602,46695
1444,45514,1618
1445,35945,47934
1446,16307,42218
1447,32887,26230
1448,20328,22685
1449,11469,20775
1450,15255,252
1451,38406,30192
1452,43235,32257
1453,23145,31007
1454,15385,43119
1455,33765,41492
1456,34365,40733
1457,23282,8143
1458,19317,15040
1459,45672,30545
1460,24773,44552
1461,18421,3357
1462,49694,46008
1463,49852,21528
1464,31462,48628
1465,1074,32977
1466,21586,23430
1467,24560,41576
1468,38757,16783
1469,22868,2709
1470,27391,30951
1471,15841,40611
1472,14271,26583
1473,5889,15263
1474,14579,31667
1475,28988,39603
1476,7787,38588
1477,44749,18452
1478,32368,4712
1479,28645,34615
1480,46323,4720
1481,25182,41595
1482,15816,40292
1483,11772,42706
1484,17294,39976
1485,10720,4245
1486,24602,40448
1487,32881,24446
1488,40459,22644
1489,2855,12303
1490,44517,45534
1490,58557,55811
1490,66637,53691
1490,71451,53970
1490,73991,59337
1490,67065,60246
1490,57590,60238
1490,63898,51250
1490,54297,73936
1490,44606,57403
1491,27033,6578
1492,21831,11197
1493,38884,8413
1494,17933,10090
1495,10164,34204
1496,47757,7133
1497,24218,2352
1498,26936,37270
1499,31656,5529
1500,15572,42084
1501,8074,44795
1502,15846,40214
1503,12871,30254
1504,11989,24086
1505,12654,4033
1506,602,43171
1507,25895,640
1507,48544,27614
1507,47774,22303
1507,35124,25316
1507,29340,27973
1507,47232,13250
1507,42142,26537
1507,49511,16740
1507,54533,16299
1507,31224,10374
1508,30229,38411
1509,45564,15801
1510,22571,46237
1511,15922,47227
1512,22876,37036
1513,10445,23595
1514,32520,14563
1515,5607,21311
1516,35413,25271
1517,17491,13795
1518,42002,32814
1519,27289,46751
1520,1590,27471
1521,19724,45005
1522,23132,41530
1523,33942,9803
1524,666,31952
1525,35777,44042
1526,22633,43423
1527,43229,11956
1528,31185,4727
1529,37098,12024
1530,26911,6775
1531,29654,23267
1532,33626,35582
1533,7105,8192
1534,3839,966
1535,43768,45655
1536,17523,45452
1537,2586,45884
1538,18756,15221
1539,5321,46692
1540,12825,722
1541,21001,40021
1542,39105,9488
1543,22676,44651
1543,23276,58343
1543,30140,74257
1543,22905,53333
1543,32475,71569
1543,23833,62209
1543,35574,62845
1543,29189,54169
1543,44880,46473
1543,33380,54577
1544,32999,11617
1545,39646,30105
1546,14880,8299
1547,9795,32875
1548,23788,46857
1549,43245,20827
1550,301,5217
1551,18238,43014
1552,7094,16450
1553,43213,42430
1554,46415,46158
1555,12149,39180
1556,17215,7954
1557,22884,25847
1558,24966,6760
1559,19784,31912
1560,7041,26606
1561,44470,42631
1562,40101,18480
1563,8999,49723
1564,7375,1766
1565,26222,31688
1566,31708,18294
1567,24267,46605
1568,25979,48989
1569,9723,24160
1570,21746,23747
1571,43024,28738
1572,26013,37468
1573,31805,12876
1574,45366,12300
1575,23413,46404
1576,26610,39470
1577,27849,33243
1578,5076,34016
1579,19780,15522
1580,9165,7386
1581,44685,36407
1582,33943,137
1583,42487,44959
1584,41755,21743
1585,44690,27032
1586,18334,30883
1587,48772,12814
1588,44730,9403
1589,29677,10566
1590,13236,20901
1591,22044,18390
1592,20800,38536
1593,29202,11354
1594,3717,30857
1595,44898,12443
1596,15116,24854
1597,36013,43593
1598,42204,47849
1599,26492,48954
1600,6938,4691
1601,2242,2557
1602,19793,7130
1603,29468,1499
1604,36276,24184
1605,43447,4607
1606,27653,15103
1607,7302,42810
1608,32529,10278
1609,47626,45772
1610,44313,5802
1611,26803,34801
1612,22089,21658
1613,10871,39168
1614,24020,6731
1615,315,775
1616,39579,20463
1617,12753,809
1618,34890,11283
1619,5090,17544
1620,8241,945
1621,26634,24069
1622,21404,38393
1623,18216,47498
1624,5759,21390
1625,20308,5069
1626,12245,341
1627,19538,28918
1628,8013,9030
1629,9372,15853
1630,37551,36133
1631,10620,1185
1632,37064,25632
1633,15604,37238
1634,9145,45019
1635,31956,17323
1636,48163,43068
1636,74532,47253
1636,52855,66132
1636,62907,68286
1636,63635,57185
1636,72949,65964
1636,75543,50943
1636,63538,67655
1636,56938,64324
1636,72191,61697
1637,16974,3027
1638,13172,40938
1639,25135,9735
1640,35419,30122
1641,26006,38220
1642,49214,16499
1643,8965,45434
1644,8377,39952
1645,9157,30299
1646,30757,31567
1647,28803,47970
1648,11835,8130
1649,9167,6618
1650,12110,35663
1651,15701,26073
1652,23933,9508
1653,25758,24486
1654,30342,8253
1655,40163,13813
1656,2958,30247
1657,38825,44524
1658,33772,49247
1659,26269,21698
1660,31945,11554
1661,5458,793
1662,49364,46655
1663,36428,9346
1664,33538,19832
1665,26214,212
1666,27358,43009
1667,20463,17726
1668,17373,18456
1669,2446,6482
1670,29918,49680
1671,11876,23875
1672,8673,47577
1673,36023,45917
1674,38990,21704
1675,16392,18421
1676,43669,9701
1677,24024,37767
1678,12991,16657
1679,45674,39265
1680,49125,21668
1681,20165,28588
1682,49638,19516
1683,6161,7747
1684,22756,24437
1685,21541,43541
1686,675,20091
1687,30263,38489
1688,13836,24749
1689,23209,26949
1690,34116,32598
1691,31185,26224
1692,34024,44953
1692,43479,66724
1692,43341,56953
1692,36539,60711
1692,54248,71906
1692,53058,46405
1692,42519,58712
1692,34145,57954
1692,41282,58434
1692,53827,51759
1693,36993,13222
1694,21117,26405
1695,12478,36030
1696,24170,31939
1697,40766,36295
1698,16714,25735
1699,17353,45524
1700,38340,20844
1701,15301,19834
1702,43390,23975
1703,32668,36458
1704,30943,17363
1705,33432,14524
1706,6730,19852
1707,32263,26454
1708,34402,33695
1709,41822,38373
1709,45786,59242
1709,54931,61518
1709,49115,61812
1709,71768,41971
1709,45070,63197
1709,60029,45704
1709,44927,41238
1709,66250,68152
1709,42161,61864
1710,4526,22458
1711,23362,6819
1712,21249,27892
1713,32076,18312
1714,37780,2163
1715,14987,32882
1716,29039,27011
1717,28013,15264
1718,16900,34869
1719,10484,18029
1720,29992,37216
1721,19412,8349
1722,26523,30997
1723,11187,28172
1724,20610,45187
1725,38839,41730
1726,2526,36535
1727,49912,12974
1728,25953,3064
1729,7856,1476
1730,6711,11412
1731,14248,4482
1732,46165,45906
1733,38501,45446
1734,34420,25713
1735,37836,2966
1736,31613,12920
1737,42910,45886
1738,13376,35951
1739,43419,14744
1740,31359,31146
1741,38721,11256
1742,43914,49742
1743,39257,14697
1743,52437,34742
1743,49578,26903
1743,64759,41121
1743,67518,42459
1743,56688,44260
1743,55865,24505
1743,48004,25689
1743,62762,29266
1743,49647,15117
1744,40631,27226
1745,36717,4504
1746,13725,6421
1747,10002,1433
1748,18326,16427
1749,26525,38016
1750,20084,34608
1751,31301,10566
1752,12919,10144
1753,14886,26234
1754,37983,4387
1755,33307,1294
1756,19084,44784
1757,26973,31626
1758,45778,33250
1759,14548,22143
1760,28052,10952
1761,27173,49186
1762,26223,47767
1763,16722,46470
1764,41918,35372
1765,14367,24140
1766,42435,34231
1767,7278,9697
1768,14927,38265
1769,727,31101
1770,12313,18098
1771,7993,29045
1772,837,9544
1773,25711,23297
1774,39915,39102
1775,39962,9471
1776,47352,43911
1777,14127,29016
1778,5286,33466
1779,37765,411
1780,23514,10465
1781,17067,36669
1782,32564,27331
1783,10069,28898
1784,9232,44663
1785,29082,41416
1786,18853,5660
1787,8950,37238
1788,10659,24690
1789,28825,1134
1790,15338,32640
1791,14902,38604
1792,33488,612
1793,32228,34886
1794,42029,2559
1795,34225,4116
1796,20257,1156
1797,47972,20206
1798,19808,12030
1799,46997,29696
1800,36927,45088
1801,545,47010
1802,22684,20090
1803,34724,9241
1804,26551,24869
1805,48476,4239
1806,38466,3750
1807,229,12979
1808,19167,2465
1809,25775,8072
1810,39409,27396
1811,31276,27246
1812,19123,14032
1813,44664,26483
1814,29357,45843
1815,15409,4044
1816,16606,38073
1817,42882,4905
1818,23476,34350
1819,32042,47936
1820,4703,10178
1821,44572,18981
1822,5986,1961
1823,8402,12199
1824,30524,41666
1825,22142,45761
1826,30122,45252
1827,46794,291
1828,4589,49137
1829,38730,6381
1830,49133,20672
1831,21909,42679
1832,47479,34763
1833,30491,44369
1834,49434,8882
1835,35305,14782
1836,18738,7224
1837,11045,4708
1838,36076,13605
1839,8270,17722
1840,490,4591
1841,26963,15644
1842,18095,44181
1843,11428,38773
1844,43259,31938
1845,32613,41749
1846,9046,17859
1847,2484,30567
1848,2955,47502
1849,17405,9862
1850,45514,49496
1851,49443,48216
1852,567,14346
1853,25725,23871
1854,4957,8792
1855,7522,48765
1856,15802,46749
1857,22381,14529
1857,50885,18645
1857,45315,28844
1857,37089,25745
1857,48884,26220
1857,28161,42040
1857,23199,40113
1857,30140,33676
1857,24014,25451
1857,40518,37357
1858,691,47888
1859,19670,18831
1860,13982,5942
1861,39785,29159
1862,34981,36492
1863,17665,9241
1864,40635,48575
1865,34404,36362
1866,11834,19445
1867,33051,28792
1868,11291,8233
1869,13722,799
1870,16231,37684
1870,35852,42537
1870,31946,39368
1870,32718,48642
1870,31152,52579
1870,27802,46897
1870,24962,39217
1870,34835,44467
1870,45905,64803
1870,16479,39373
1871,45594,17280
1872,20684,8617
1873,34238,34119
1874,6485,2409
1875,29688,6071
1876,6115,14478
1877,9481,44839
1878,42420,48578
1879,9092,27744
1880,7696,14231
1881,45262,45365
1882,37148,28597
1883,38109,7265
1884,5693,10760
1885,39226,35732
1886,44300,26269
1887,10675,39209
1888,14265,24158
1889,26488,6635
1890,35642,2615
1891,34515,31699
1891,64354,42559
1891,41755,56892
1891,55257,57118
1891,56203,37175
1891,61942,57129
1891,37403,60059
1891,45546,50650
1891,50422,60285
1891,60120,44141
1892,48746,2638
1893,11669,8506
1894,1077,33334
1895,32187,48494
1896,28502,18649
1897,9447,27038
1898,23438,12071
1899,29550,23060
1900,42494,16615
1901,12109,30004
1902,2210,22319
1903,32132,43484
1904,28331,1173
1905,21681,34513
1906,504,39099
1907,10229,13808
1908,49644,40839
1909,4734,18556
1910,38012,6816
1911,21938,13223
1912,8157,22383
1913,5675,45478
1914,15285,34277
1915,13480,8976
1916,30380,10448
1917,12056,22728
1918,922,30743
1918,5138,53272
1918,8233,42432
1918,14041,35130
1918,21650,33673
1918,21661,52145
1918,3294,40339
1918,9307,53284
1918,14426,48018
1918,25147,43067
1919,15360,10369
1920,15489,5908
1921,11335,31805
1922,36375,3596
1923,34311,40498
1924,8036,10341
1925,37056,11592
1926,10520,8869
1927,10400,3958
1928,36108,490
1929,15119,45663
1930,28317,18183
1931,19279,7428
1932,33161,11897
1933,689,971
1934,38158,12979
1935,6865,39364
1936,39794,29852
1937,7541,9638
1938,46107,30842
1939,32742,40838
1940,6255,16751
1941,21339,47190
1942,4970,33162
1943,9809,1686
1944,38634,30817
1945,49012,46969
1946,15647,37311
1947,32526,42796
1948,40722,49742
1949,8820,1701
1950,24975,18158
1951,9713,42062
1952,47101,28533
1953,32512,2856
1954,24383,27905
1955,18022,41691
1956,18400,39687
1957,32665,39731
1958,34784,43591
1959,24254,36372
1960,3034,28557
1961,5414,18359
1962,33160,44417
1963,45118,19145
1964,36505,40059
1965,44586,24393
1966,1644,18943
1967,3792,9899
1968,5017,2790
1969,29239,17464
1970,37529,40062
1971,30167,18444
1972,33232,26670
1973,11533,37218
1974,38622,45786
1975,33291,27296
1976,20844,625
1977,26652,32015
1978,26825,26907
1979,20089,15077
1980,23210,43560
1981,46387,27569
1982,34478,19051
1983,32374,41146
1984,17739,46375
1985,16014,16644
1986,38673,2671
1987,20568,36070
1988,24606,6824
1989,8711,10681
1990,47202,20833
1991,35895,40375
1992,46485,33381
1993,10574,7362
1994,39091,38666
1995,25337,16614
1996,40108,38118
1997,38268,49973
1998,17252,47529
1999,31284,3889
2000,44159,40782
2001,15524,10421
2002,34743,8865
2003,2479,41992
2004,28391,33296
2005,6443,29217
2006,18327,11918
2007,41125,38030
2008,649,29638
2009,2676,45759
2010,39441,46002
2011,43380,44167
2012,11524,47865
2013,42144,46012
2014,27803,17834
2015,2152,37231
2016,39417,16822
2017,45038,41945
2018,6752,41430
2019,47042,22525
2019,54029,47658
2019,53297,26790
2019,57295,47487
2019,71872,33958
2019,64958,28003
2019,70736,47218
2019,60059,39651
2019,58126,33649
2019,66647,27784
2020,22634,25514
2021,29211,47141
2022,37951,38464
2023,46403,27371
2024,24585,35852
2025,19496,43883
2025,26069,46397
2025,43359,65265
2025,31967,68622
2025,25286,49357
2025,25309,51070
2025,21501,56791
2025,47529,44160
2025,20452,59585
2025,41762,55002
2026,11141,15965
2027,14010,31388
2028,18458,4704
2029,47436,39627
2030,25150,1629
2031,47113,11421
2032,35122,39946
2033,13340,13241
2034,1592,23509
2035,33865,1513
2036,34338,28194
2037,20540,6935
2038,6613,14183
2039,12859,10968
2040,10038,14092
2041,27414,32855
2042,29423,26127
2043,2842,44702
2044,33474,29476
2045,9460,17602
2046,47580,16090
2047,45515,48904
2048,17138,32497
2049,1150,37278
2050,27068,3149
2051,22115,46644
2052,31353,29664
2053,29929,33396
2054,43700,35819
2055,38993,22554
2055,40014,23095
2055,52186,41289
2055,65295,36546
2055,50224,42788
2055,52988,52008
2055,46561,51968
2055,51963,32114
2055,62486,43123
2055,54203,44444
2056,16592,48372
2057,40420,37925
2058,7149,45670
2059,22114,40579
2060,45073,2712
2061,4212,33538
2062,48803,19493
2063,36398,34410
2064,365,34532
2065,3370,49610
2066,13360,31487
2067,3839,9184
2068,42816,29438
2069,5688,14160
2070,14708,40049
2071,38955,39883
2072,44635,40293
2073,49787,4224
2074,44671,27281
2075,20650,21172
2076,25618,49113
2077,35079,9869
2078,16040,10019
2079,21281,22198
2080,14115,14112
2081,22546,45709
2082,8502,10791
2083,24554,25516
2084,25261,13129
2085,22575,32163
2086,37281,10198
2087,14858,36329
2087,20599,36916
2087,16899,53510
2087,35976,53125
2087,23576,45708
2087,34156,58094
2087,41875,37940
2087,19767,50350
2087,26795,37328
2087,44351,44642
2088,505,34073
2089,22457,7334
2090,5331,31475
2091,9397,35164
2092,39679,47410
2093,36161,5314
2094,7390,41907
2095,39471,22870
2096,30971,5280
2097,31635,20531
2098,13114,19161
2099,38892,22296
2100,49940,30334
2101,41440,46647
2102,48647,10506
2103,47629,45429
2104,36192,32615
2105,40543,7097
2106,15325,46822
2107,7937,38634
2108,40048,5529
2109,15113,11365
2110,21456,35328
2111,33529,40715
2112,34752,38878
2113,16870,15559
2114,6301,32070
2114,30953,55741
2114,15315,57877
2114,8411,61357
2114,20524,53725
2114,34806,33298
2114,12664,38007
2114,32722,46867
2114,13677,51531
2114,18471,55972
2115,41126,13759
2116,46657,14780
2117,34207,40809
2118,41193,6430
2119,28366,4666
2120,3519,3927
2121,6020,47175
2122,3452,30636
2123,41225,21260
2124,18358,9816
2125,26279,41675
2126,14137,5641
2127,8038,9221
2128,7656,45469
2129,9835,46672
2130,38357,49084
2131,15372,30449
2132,805,25636
2133,41790,3716
2133,49967,20989
2133,60232,15937
2133,49930,22411
2133,61796,14667
2133,47819,21818
2133,41855,26248
2133,62876,18055
2133,63799,21908
2133,66652,20174
2134,46007,13930
2135,30853,28922
2136,44115,17906
2137,49600,19120
2138,1201,15564
2139,44673,48269
2140,33826,48745
2141,37150,44439
2142,18152,40162
2143,46424,12485
2144,42884,19749
2145,36783,15959
2146,24152,7432
2147,17529,10057
2148,44139,8273
2149,41173,46543
2150,44971,13302
2151,18614,26225
2152,3618,13864
2153,31511,3159
2154,47592,47336
2155,47874,36804
2156,33256,28496
2157,24462,48792
2158,47594,31743
2159,16179,2662
2160,2172,5960
2161,19713,12136
2162,13622,25100
2163,17038,5975
2164,5036,16255
2165,38438,43801
2166,18884,35822
2167,34786,35459
2168,40065,12484
2169,22296,40779
2170,39147,8747
2171,41058,19514
2172,27388,23951
2173,33113,30665
2174,2222,40569
2175,32530,25188
2176,1086,33497
2177,22267,7650
2178,16391,26936
2178,29116,43300
2178,39270,28072
2178,24175,31270
2178,24853,37665
2178,41847,45166
2178,34184,49204
2178,19970,45297
2178,45518,33980
2178,43647,39436
2179,29502,3601
2180,31431,14214
2181,14413,38069
2182,35603,19643
2183,20788,20175
2184,9284,48747
2185,14847,48202
2186,42638,21826
2187,10224,19493
2188,1602,12944
2189,26025,13521
2190,29342,18306
2191,27539,24070
2192,7413,30221
2193,12884,40651
2194,17989,27999
2195,7164,6376
2196,37595,40324
2197,3421,25616
2198,49357,7063
2199,38344,41230
2200,38716,11320
2201,26291,954
2202,44922,45969
2203,29293,1829
2204,35675,40848
2205,46131,15813
2206,15991,9230
2207,17451,31592
2208,22914,45871
2209,40819,3992
2210,45094,27174
2211,17813,31575
2212,30866,11943
2213,28789,4637
2214,20321,20557
2215,35802,3923
2216,3871,27051
2217,2119,44316
2218,23038,38881
2219,11877,25216
2220,15053,33250
2221,35078,18983
2222,14503,31887
2223,46904,23518
2224,18147,5907
2225,36231,16442
2226,36040,17110
2227,44060,46051
2228,8328,32833
2229,10429,21103
2230,15915,25009
2231,2619,12249
2232,35754,16624
2233,24691,7756
2234,17156,41107
2235,47496,41036
2236,11711,38330
2237,5700,21547
2238,15561,17107
2239,2040,27758
2240,28213,24424
2241,36157,39838
2242,34659,21113
2243,1842,39193
2244,17864,20125
2245,8156,21628
2246,40372,23049
2247,4030,48583
2248,17069,19338
2248,45889,30782
2248,23340,23681
2248,26991,28152
2248,38024,38146
2248,32670,25835
2248,46167,33279
2248,38996,48791
2248,42314,47526
2248,30282,46920
2249,37863,31415
2250,29122,37762
2251,13687,29919
2252,34003,9381
2253,33454,44580
2254,37721,8589
2255,32621,39223
2256,15940,25205
2257,28484,9297
2258,7672,13391
2259,21093,5940
2260,26738,30569
2261,8670,47540
2262,9372,11991
2263,13404,44173
2264,26649,22881
2265,34572,27140
2266,16461,30492
2267,22460,7181
2268,43475,9860
2269,9636,30628
2270,17116,19306
2271,44881,25883
