ICEBERG YEAR,ICEBERG NUMBER,"SIGHTING
DATE","SIGHTING
TIME","SIGHTING
LATITUDE","SIGHTING
LONGITUDE","SIGHTING
METHOD",SIZE,SHAPE,SOURCE
2018,21114,6/8/2018,0948,50.247,-55.728,SAT-HIGH,MED,NTB,SN1B
2018,20418,6/8/2018,0948,50.157,-55.603,SAT-HIGH,MED,NTB,SN1B
2018,21014,6/8/2018,0948,50.258,-55.630,SAT-HIGH,SM,NTB,SN1B
2018,21095,6/8/2018,0948,50.275,-55.188,SAT-HIGH,SM,NTB,SN1B
2018,20404,6/8/2018,0948,50.285,-55.173,SAT-HIGH,SM,NTB,SN1B
2018,21092,6/8/2018,0948,50.228,-54.915,SAT-HIGH,SM,NTB,SN1B
2018,21026,6/8/2018,0948,50.407,-54.398,SAT-HIGH,SM,NTB,SN1B
2018,20398,6/8/2018,0948,50.592,-54.040,SAT-HIGH,MED,NTB,SN1B
2018,20408,6/8/2018,0948,50.422,-53.822,SAT-HIGH,SM,NTB,SN1B
2018,21069,6/8/2018,0948,50.098,-54.163,SAT-HIGH,SM,NTB,SN1B
2018,20426,6/8/2018,0948,50.120,-54.280,SAT-HIGH,SM,NTB,SN1B
2018,20670,6/8/2018,0948,50.322,-53.520,SAT-HIGH,MED,NTB,SN1B
2018,21025,6/8/2018,0948,50.290,-53.912,SAT-HIGH,SM,NTB,SN1B
2018,20985,6/8/2018,0948,50.245,-53.435,SAT-HIGH,MED,NTB,SN1B
2018,21027,6/8/2018,0948,50.305,-53.358,SAT-HIGH,MED,NTB,SN1B
2018,20513,6/8/2018,1020,48.413,-49.772,R/V,SM,GEN,GTJZ
2018,20804,6/8/2018,1042,47.268,-52.093,R/V,SM,GEN,GMRS
2018,20964,6/8/2018,1101,48.105,-48.937,R/V,MED,GEN,GTJZ
2018,20965,6/8/2018,1142,48.450,-49.915,VIS,GR,DD,GTJZ
2018,20514,6/8/2018,1145,48.565,-49.988,VIS,SM,DD,GTJZ
2018,20238,6/8/2018,1242,48.113,-51.103,VIS,SM,DD,GTJZ
2018,20565,6/8/2018,1253,48.665,-51.135,R/V,SM,GEN,GTJZ
2018,20960,6/8/2018,1353,48.097,-50.902,R/V,GR,TAB,GTJZ
2018,20393,6/8/2018,1353,48.820,-52.862,R/V,LG,GEN,GTJZ
2018,21163,6/9/2018,0939,53.130,-52.962,SAT-HIGH,MED,GEN,SNL1
2018,21160,6/9/2018,0939,53.110,-52.638,SAT-HIGH,MED,GEN,SNL1
2018,21067,6/9/2018,0939,52.997,-52.762,SAT-HIGH,MED,GEN,SNL1
2018,20725,6/9/2018,0939,52.940,-52.627,SAT-HIGH,MED,GEN,SNL1
2018,20400,6/9/2018,0939,52.837,-52.873,SAT-HIGH,MED,GEN,SNL1
2018,21166,6/9/2018,0939,53.085,-52.537,SAT-HIGH,MED,GEN,SNL1
2018,21173,6/9/2018,0939,52.847,-52.738,SAT-HIGH,SM,GEN,SNL1
2018,21172,6/9/2018,0939,52.717,-53.203,SAT-HIGH,SM,GEN,SNL1
2018,21214,6/9/2018,0939,52.662,-53.157,SAT-HIGH,MED,GEN,SNL1
2018,21218,6/9/2018,0939,52.445,-52.837,SAT-HIGH,MED,GEN,SNL1
2018,20720,6/9/2018,0939,52.128,-53.013,SAT-HIGH,MED,GEN,SNL1
2018,20360,6/9/2018,0939,51.892,-53.290,SAT-HIGH,SM,GEN,SNL1
2018,20928,6/9/2018,0939,51.925,-53.008,SAT-HIGH,MED,GEN,SNL1
2018,20722,6/9/2018,0939,52.475,-53.332,SAT-HIGH,MED,GEN,SNL1
2018,21165,6/9/2018,0939,52.478,-53.323,SAT-HIGH,MED,GEN,SNL1
2018,21074,6/9/2018,0939,51.970,-52.992,SAT-HIGH,SM,GEN,SNL1
2018,20723,6/9/2018,0939,51.457,-51.678,SAT-HIGH,MED,GEN,SNL1
2018,21230,6/9/2018,0939,51.273,-53.653,SAT-HIGH,MED,GEN,SNL1
2018,21200,6/9/2018,0939,50.975,-53.128,SAT-HIGH,SM,GEN,SNL1
2018,20399,6/9/2018,0939,50.892,-53.047,SAT-HIGH,SM,GEN,SNL1
2018,20991,6/9/2018,0939,50.543,-53.038,SAT-HIGH,MED,GEN,SNL1
2018,21027,6/9/2018,0939,50.250,-53.248,SAT-HIGH,MED,GEN,SNL1
2018,20670,6/9/2018,0939,50.188,-53.498,SAT-HIGH,MED,GEN,SNL1
2018,21141,6/9/2018,0939,53.118,-52.290,SAT-HIGH,MED,GEN,SNL1
2018,21246,6/9/2018,0939,53.078,-52.405,SAT-HIGH,SM,GEN,SNL1
2018,21247,6/9/2018,0939,53.045,-52.405,SAT-HIGH,SM,GEN,SNL1
2018,21248,6/9/2018,0939,52.967,-52.242,SAT-HIGH,MED,GEN,SNL1
2018,21249,6/9/2018,0939,52.958,-52.247,SAT-HIGH,MED,GEN,SNL1
2018,21250,6/9/2018,0939,52.937,-52.937,SAT-HIGH,SM,GEN,SNL1
2018,21251,6/9/2018,0939,52.248,-51.053,SAT-HIGH,MED,GEN,SNL1
2018,20801,6/9/2018,1109,47.813,-51.270,R/V,SM,GEN,GTJZ
2018,20858,6/9/2018,1112,48.765,-52.718,R/V,MED,GEN,GMRS
2018,20658,6/9/2018,1142,50.045,-54.512,R/V,LG,GEN,GMRS
2018,21238,6/9/2018,1221,51.290,-53.770,R/V,SM,GEN,GMRS
2018,21244,6/9/2018,1221,50.982,-53.863,R/V,SM,GEN,GMRS
2018,20410,6/9/2018,1221,50.252,-53.215,R/V,LG,GEN,GMRS
2018,20445,6/9/2018,1221,49.798,-53.162,R/V,LG,GEN,GMRS
2018,20513,6/9/2018,1358,48.132,-49.660,R/V,SM,GEN,GTJZ
2018,20774,6/9/2018,1358,48.033,-48.392,R/V,SM,GEN,GTJZ
2018,20056,6/9/2018,1424,47.837,-51.223,R/V,SM,GEN,GMRS
2018,20567,6/9/2018,1424,48.117,-51.510,R/V,SM,GEN,GMRS
2018,20521,6/9/2018,1424,48.310,-49.520,R/V,MED,GEN,GMRS
2018,21252,6/9/2018,2140,55.798,-60.357,SAT-HIGH,LG,GEN,SN1B
2018,21253,6/9/2018,2140,55.848,-59.952,SAT-HIGH,VLG,GEN,SN1B
2018,21254,6/9/2018,2140,56.195,-57.737,SAT-HIGH,MED,GEN,SN1B
2018,21255,6/9/2018,2140,56.113,-58.708,SAT-HIGH,MED,GEN,SN1B
2018,21256,6/9/2018,2140,56.272,-58.640,SAT-HIGH,MED,GEN,SN1B
2018,21257,6/9/2018,2140,56.203,-60.603,SAT-HIGH,LG,GEN,SN1B
2018,21258,6/9/2018,2140,56.382,-59.220,SAT-HIGH,LG,GEN,SN1B
2018,21259,6/9/2018,2140,56.500,-58.665,SAT-HIGH,MED,GEN,SN1B
2018,21260,6/9/2018,2140,56.368,-60.642,SAT-HIGH,LG,GEN,SN1B
2018,21261,6/9/2018,2140,56.358,-60.650,SAT-HIGH,VLG,GEN,SN1B
2018,21262,6/9/2018,2140,56.533,-58.743,SAT-HIGH,LG,GEN,SN1B
2018,21263,6/9/2018,2140,56.552,-58.667,SAT-HIGH,LG,GEN,SN1B
2018,21264,6/9/2018,2140,56.443,-60.595,SAT-HIGH,LG,GEN,SN1B
2018,21265,6/9/2018,2140,56.663,-59.445,SAT-HIGH,MED,GEN,SN1B
2018,21266,6/9/2018,2140,57.052,-58.825,SAT-HIGH,MED,GEN,SN1B
2018,21267,6/9/2018,2140,57.695,-59.347,SAT-HIGH,MED,GEN,SN1B
2018,20376,6/9/2018,2236,51.077,-57.702,R/V,GEN,GEN,PCUD
2018,21038,6/9/2018,2236,51.077,-57.700,R/V,GEN,GEN,PCUD
2018,20317,6/10/2018,0329,47.903,-51.218,VIS,LG,NTB,SHIP
2018,20249,6/10/2018,0329,47.903,-51.218,R/V,LG,NTB,SHIP
2018,21251,6/10/2018,0931,52.278,-50.977,SAT-HIGH,MED,GEN,SNL1
2018,20723,6/10/2018,0931,51.563,-51.460,SAT-HIGH,SM,GEN,SNL1
2018,20777,6/11/2018,0925,48.257,-50.180,SAT-HIGH,MED,RAD,SN1A
2018,20509,6/11/2018,0925,48.198,-49.207,SAT-LOW,SM,RAD,SN1A
2018,20774,6/11/2018,1134,48.055,-47.582,VIS,SM,DD,GTJZ
2018,20743,6/11/2018,1134,48.057,-47.578,R/V,SM,GEN,GTJZ
2018,20964,6/11/2018,1142,48.043,-47.657,R/V,MED,GEN,GTJZ
2018,20893,6/11/2018,1143,48.042,-47.653,VIS,MED,DD,GTJZ
2018,20742,6/11/2018,1211,48.203,-49.297,R/V,MED,GEN,GTJZ
2018,20521,6/11/2018,1219,48.023,-48.985,VIS,SM,DD,GTJZ
2018,20515,6/11/2018,1228,47.965,-48.805,VIS,BB,GEN,GTJZ
2018,20513,6/11/2018,1230,48.207,-49.290,VIS,MED,DD,GTJZ
2018,20514,6/11/2018,1250,48.023,-48.990,R/V,SM,GEN,GTJZ
2018,20238,6/11/2018,1250,48.073,-51.172,R/V,SM,GEN,GTJZ
2018,20968,6/11/2018,1250,47.977,-48.822,R/V,BB,GEN,GTJZ
2018,20801,6/11/2018,1403,48.083,-51.190,VIS,SM,BLK,GTJZ
2018,20242,6/11/2018,1426,47.642,-51.750,R/V,SM,TAB,GTJZ
2018,20954,6/11/2018,1426,49.055,-52.315,R/V,MED,GEN,GTJZ
2018,20802,6/11/2018,1612,48.560,-53.255,VIS,LG,PIN,GTJZ
2018,20318,6/11/2018,1618,48.730,-53.132,VIS,LG,BLK,GTJZ
2018,20655,6/11/2018,1626,48.723,-53.130,R/V,LG,BLK,GTJZ
2018,20445,6/11/2018,1649,49.707,-52.785,R/V,LG,GEN,GTJZ
2018,20989,6/11/2018,1701,49.045,-52.285,R/V,MED,GEN,GTJZ
2018,20242,6/12/2018,1319,47.620,-51.790,R/V,SM,GEN,GTJZ
2018,20989,6/13/2018,1035,48.763,-52.362,R/V,MED,GEN,GMRS
2018,20509,6/13/2018,1347,47.800,-48.625,R/V,MED,GEN,GTJZ
2018,21116,6/13/2018,1430,50.435,-55.288,R/V,MED,GEN,GMRS
2018,20976,6/13/2018,1430,50.468,-55.613,R/V,MED,GEN,GMRS
2018,21020,6/13/2018,1430,49.803,-54.733,R/V,SM,GEN,GMRS
2018,20862,6/13/2018,1946,48.853,-52.320,R/V,SM,GEN,GTJZ
2018,21140,6/14/2018,0947,54.483,-54.000,SAT-HIGH,MED,GEN,SNL1
2018,21148,6/14/2018,0947,53.523,-53.242,SAT-HIGH,MED,GEN,SNL1
2018,21158,6/14/2018,0947,53.563,-54.028,SAT-HIGH,LG,GEN,SNL1
2018,21151,6/14/2018,0947,53.577,-54.112,SAT-HIGH,MED,GEN,SNL1
2018,21164,6/14/2018,0947,53.363,-54.168,SAT-HIGH,MED,GEN,SNL1
2018,20946,6/14/2018,0947,53.537,-55.075,SAT-HIGH,MED,GEN,SNL1
2018,21152,6/14/2018,0947,53.790,-54.935,SAT-HIGH,MED,GEN,SNL1
2018,20423,6/14/2018,0947,53.348,-54.717,SAT-HIGH,MED,GEN,SNL1
2018,21167,6/14/2018,0947,53.692,-54.797,SAT-HIGH,MED,GEN,SNL1
2018,21169,6/14/2018,0947,53.643,-54.808,SAT-HIGH,MED,GEN,SNL1
2018,21171,6/14/2018,0947,53.610,-54.808,SAT-HIGH,GEN,GEN,SNL1
2018,21066,6/14/2018,0947,53.468,-55.138,SAT-HIGH,LG,GEN,SNL1
2018,21170,6/14/2018,0947,53.447,-54.732,SAT-HIGH,MED,GEN,SNL1
2018,20950,6/14/2018,0947,53.670,-55.183,SAT-HIGH,MED,GEN,SNL1
2018,20726,6/14/2018,0947,53.768,-55.005,SAT-HIGH,MED,GEN,SNL1
2018,21150,6/14/2018,0947,53.757,-55.002,SAT-HIGH,MED,GEN,SNL1
2018,21168,6/14/2018,0947,53.718,-55.032,SAT-HIGH,MED,GEN,SNL1
2018,20711,6/14/2018,0947,53.218,-55.025,SAT-HIGH,SM,GEN,SNL1
2018,20712,6/14/2018,0947,53.205,-55.083,SAT-HIGH,MED,GEN,SNL1
2018,20716,6/14/2018,0947,52.978,-55.037,SAT-HIGH,MED,GEN,SNL1
2018,20943,6/14/2018,0947,52.992,-55.272,SAT-HIGH,MED,GEN,SNL1
2018,21213,6/14/2018,0947,52.642,-54.037,SAT-HIGH,MED,GEN,SNL1
2018,20732,6/14/2018,0947,52.762,-54.052,SAT-HIGH,MED,GEN,SNL1
2018,20641,6/14/2018,0947,52.758,-54.985,SAT-HIGH,MED,GEN,SNL1
2018,20944,6/14/2018,0947,52.473,-54.727,SAT-HIGH,MED,GEN,SNL1
2018,20383,6/14/2018,0947,52.640,-54.988,SAT-HIGH,MED,GEN,SNL1
2018,21162,6/14/2018,0947,52.347,-54.007,SAT-HIGH,MED,GEN,SNL1
2018,20722,6/14/2018,0947,52.392,-54.172,SAT-HIGH,MED,GEN,SNL1
2018,21165,6/14/2018,0947,52.440,-54.223,SAT-HIGH,MED,GEN,SNL1
2018,21065,6/14/2018,0947,52.100,-54.103,SAT-HIGH,MED,GEN,SNL1
2018,20380,6/14/2018,0947,52.332,-54.678,SAT-HIGH,MED,GEN,SNL1
2018,20401,6/14/2018,0947,52.342,-54.852,SAT-HIGH,SM,GEN,SNL1
2018,20708,6/14/2018,0947,52.325,-54.803,SAT-HIGH,MED,GEN,SNL1
2018,21175,6/14/2018,0947,52.343,-54.857,SAT-HIGH,MED,GEN,SNL1
2018,21051,6/14/2018,0947,51.640,-55.487,SAT-HIGH,MED,GEN,SNL1
2018,21216,6/14/2018,0947,52.037,-54.568,SAT-HIGH,MED,GEN,SNL1
2018,21215,6/14/2018,0947,51.945,-55.505,SAT-HIGH,MED,GEN,SNL1
2018,20412,6/14/2018,0947,51.942,-55.310,SAT-HIGH,GEN,GEN,SNL1
2018,21229,6/14/2018,0947,52.223,-55.190,SAT-HIGH,GEN,GEN,SNL1
2018,21220,6/14/2018,0947,51.920,-54.873,SAT-HIGH,SM,GEN,SNL1
2018,21054,6/14/2018,0947,52.083,-55.218,SAT-HIGH,MED,GEN,SNL1
2018,21052,6/14/2018,0947,52.068,-55.272,SAT-HIGH,MED,GEN,SNL1
2018,21219,6/14/2018,0947,52.037,-55.268,SAT-HIGH,MED,GEN,SNL1
2018,20640,6/14/2018,0947,51.882,-55.328,SAT-HIGH,GEN,GEN,SNL1
2018,21174,6/14/2018,0947,51.708,-54.515,SAT-HIGH,MED,GEN,SNL1
2018,21045,6/14/2018,0947,51.940,-55.453,SAT-HIGH,MED,GEN,SNL1
2018,21228,6/14/2018,0947,51.950,-55.458,SAT-HIGH,MED,GEN,SNL1
2018,21227,6/14/2018,0947,51.627,-55.065,SAT-HIGH,SM,GEN,SNL1
2018,21176,6/14/2018,0947,51.700,-55.473,SAT-HIGH,MED,GEN,SNL1
2018,21177,6/14/2018,0947,51.713,-54.783,SAT-HIGH,MED,GEN,SNL1
2018,21188,6/14/2018,0947,51.692,-54.985,SAT-HIGH,GEN,GEN,SNL1
2018,21186,6/14/2018,0947,51.740,-54.623,SAT-HIGH,GEN,GEN,SNL1
2018,21180,6/14/2018,0947,51.663,-54.857,SAT-HIGH,MED,GEN,SNL1
2018,21225,6/14/2018,0947,51.617,-54.607,SAT-HIGH,MED,GEN,SNL1
2018,20929,6/14/2018,0947,52.192,-55.050,SAT-HIGH,MED,GEN,SNL1
2018,20642,6/14/2018,0947,52.198,-54.812,SAT-HIGH,MED,GEN,SNL1
2018,21275,6/14/2018,0947,51.975,-55.252,SAT-HIGH,LG,GEN,SNL1
2018,20949,6/14/2018,0947,52.543,-54.768,SAT-HIGH,GEN,GEN,SNL1
2018,20945,6/14/2018,0947,52.518,-54.942,SAT-HIGH,SM,GEN,SNL1
2018,20719,6/14/2018,0947,51.867,-53.677,SAT-HIGH,MED,GEN,SNL1
2018,21196,6/14/2018,0947,51.923,-55.543,SAT-HIGH,MED,GEN,SNL1
2018,21197,6/14/2018,0947,52.038,-55.453,SAT-HIGH,MED,GEN,SNL1
2018,20414,6/14/2018,0947,52.223,-55.390,SAT-HIGH,MED,GEN,SNL1
2018,21056,6/14/2018,0947,52.237,-55.273,SAT-HIGH,MED,GEN,SNL1
2018,20815,6/14/2018,0947,52.075,-55.462,SAT-HIGH,MED,GEN,SNL1
2018,21058,6/14/2018,0947,52.087,-55.435,SAT-HIGH,SM,GEN,SNL1
2018,21193,6/14/2018,0947,52.083,-55.327,SAT-HIGH,MED,GEN,SNL1
2018,21149,6/14/2018,0947,54.262,-54.797,SAT-HIGH,GEN,GEN,SNL1
2018,21268,6/14/2018,0947,53.003,-55.133,SAT-HIGH,SM,GEN,SNL1
2018,21269,6/14/2018,0947,52.815,-55.202,SAT-HIGH,MED,GEN,SNL1
2018,21270,6/14/2018,0947,52.715,-55.290,SAT-HIGH,MED,GEN,SNL1
2018,21271,6/14/2018,0947,52.517,-55.290,SAT-HIGH,SM,GEN,SNL1
2018,21272,6/14/2018,0947,52.467,-55.427,SAT-HIGH,SM,GEN,SNL1
2018,21273,6/14/2018,0947,52.305,-55.330,SAT-HIGH,SM,GEN,SNL1
2018,21274,6/14/2018,0947,52.272,-55.402,SAT-HIGH,SM,GEN,SNL1
2018,20509,6/14/2018,1125,47.720,-48.098,VIS,MED,GEN,GTJZ
2018,20862,6/14/2018,1405,48.807,-52.207,R/V,SM,GEN,GTJZ
2018,20445,6/14/2018,1405,49.095,-52.565,R/V,LG,GEN,GTJZ
2018,20644,6/15/2018,1335,49.565,-53.515,R/V,SM,GEN,GTJZ
2018,20643,6/15/2018,1335,49.180,-53.365,R/V,LG,GEN,GTJZ
2018,21039,6/15/2018,1554,51.157,-56.903,VIS,SM,WDG,GMRS
2018,20308,6/15/2018,1952,48.078,-52.217,R/V,SM,GEN,A8WB
2018,21251,6/16/2018,0931,51.158,-49.548,SAT-HIGH,MED,GEN,SNL1
2018,21179,6/16/2018,0931,51.557,-50.838,SAT-HIGH,MED,GEN,SNL1
2018,21082,6/16/2018,0931,51.343,-50.607,SAT-HIGH,MED,GEN,SNL1
2018,20992,6/16/2018,0931,51.013,-51.022,SAT-HIGH,MED,GEN,SNL1
2018,20569,6/16/2018,0931,48.993,-50.738,SAT-HIGH,MED,GEN,SNL1
2018,21028,6/16/2018,0931,49.068,-51.948,SAT-HIGH,MED,GEN,SNL1
2018,20445,6/16/2018,0931,48.903,-52.102,SAT-HIGH,MED,GEN,SNL1
2018,20992,6/16/2018,1532,50.940,-51.157,RAD,GEN,GEN,2009
2018,20933,6/16/2018,1534,50.388,-52.675,R/V,LG,NTB,2009
2018,21233,6/16/2018,1536,50.720,-53.933,R/V,LG,NTB,2009
2018,21240,6/16/2018,1537,50.738,-53.983,RAD,GEN,GEN,2009
2018,21244,6/16/2018,1539,50.470,-53.468,RAD,GEN,GEN,2009
2018,21230,6/16/2018,1540,50.400,-52.917,R/V,LG,NTB,2009
2018,20410,6/16/2018,1542,50.208,-52.685,R/V,LG,NTB,2009
2018,20424,6/16/2018,1557,50.377,-52.625,VIS,MED,DD,2009
2018,21251,6/16/2018,1643,51.118,-49.450,RAD,GEN,GEN,2009
2018,20993,6/16/2018,1701,50.392,-50.970,RAD,GEN,GEN,2009
2018,20985,6/16/2018,1714,49.937,-51.770,RAD,GEN,GEN,2009
2018,20398,6/16/2018,1716,50.120,-53.188,R/V,LG,NTB,2009
2018,20658,6/16/2018,1727,49.558,-53.505,R/V,MED,NTB,2009
2018,21042,6/16/2018,1728,49.850,-53.742,R/V,MED,NTB,2009
2018,21236,6/16/2018,1735,50.338,-53.572,RAD,GEN,GEN,2009
2018,20404,6/16/2018,1737,49.820,-53.718,VIS,GR,NTB,2009
2018,21095,6/16/2018,1737,49.798,-53.713,VIS,GR,NTB,2009
2018,21094,6/16/2018,1737,49.588,-53.725,R/V,MED,NTB,2009
2018,21091,6/16/2018,1738,49.768,-53.707,VIS,GR,NTB,2009
2018,20975,6/16/2018,1739,49.978,-54.225,VIS,VLG,NTB,2009
2018,20861,6/16/2018,1758,49.035,-51.787,RAD,GEN,GEN,2009
2018,20954,6/16/2018,1759,48.923,-51.987,RAD,GEN,GEN,2009
2018,20445,6/16/2018,1803,48.873,-52.400,RAD,GEN,GEN,2009
2018,20876,6/16/2018,1815,49.885,-50.522,RAD,GEN,GEN,2009
2018,20966,6/16/2018,1833,48.473,-50.388,RAD,GEN,GEN,2009
2018,20569,6/16/2018,1841,49.303,-51.022,RAD,GEN,GEN,2009
2018,20318,6/16/2018,1907,48.722,-53.122,RAD,GEN,GEN,2009
2018,20655,6/16/2018,1908,48.725,-53.108,RAD,GEN,GEN,2009
2018,20989,6/16/2018,1915,48.488,-52.042,RAD,GEN,GEN,2009
2018,20953,6/16/2018,1954,48.900,-50.197,RAD,GEN,GEN,2009
2018,20446,6/16/2018,2023,48.322,-52.738,RAD,GEN,GEN,2009
2018,20519,6/16/2018,2102,47.358,-51.750,RAD,GEN,GEN,2009
2018,21251,6/17/2018,0923,50.977,-49.197,SAT-HIGH,MED,GEN,SNL1
2018,21276,6/17/2018,1124,48.822,-51.378,R/V,LG,DD,GMRS
2018,20861,6/17/2018,1455,48.857,-51.723,R/V,MED,GEN,GMRS
2018,21236,6/17/2018,2123,50.338,-53.565,SAT-HIGH,SM,GEN,SN1A
2018,21240,6/17/2018,2123,50.467,-53.988,SAT-LOW,SM,GEN,SN1A
2018,20948,6/17/2018,2123,50.380,-54.557,SAT-HIGH,SM,GEN,SN1A
2018,21075,6/17/2018,2123,50.628,-53.323,SAT-HIGH,SM,GEN,SN1A
2018,21189,6/17/2018,2123,50.933,-53.563,SAT-LOW,SM,GEN,SN1A
2018,20979,6/17/2018,2123,50.088,-53.818,SAT-HIGH,SM,GEN,SN1A
2018,21239,6/17/2018,2123,50.912,-54.220,SAT-LOW,SM,GEN,SN1A
2018,21046,6/17/2018,2123,50.948,-54.270,SAT-HIGH,SM,GEN,SN1A
2018,20729,6/17/2018,2123,50.905,-54.510,SAT-HIGH,SM,GEN,SN1A
2018,20428,6/17/2018,2123,50.948,-54.567,SAT-HIGH,SM,GEN,SN1A
2018,21239,6/18/2018,0951,50.912,-54.230,SAT-HIGH,MED,GEN,RSA2
2018,21224,6/18/2018,0951,51.197,-54.208,SAT-HIGH,SM,GEN,RSA2
2018,21221,6/18/2018,0951,51.335,-54.323,SAT-HIGH,SM,GEN,RSA2
2018,21065,6/18/2018,0951,51.663,-53.610,SAT-HIGH,MED,GEN,RSA2
2018,21226,6/18/2018,0951,51.535,-53.933,SAT-HIGH,SM,GEN,RSA2
2018,21162,6/18/2018,0951,51.755,-54.412,SAT-HIGH,SM,GEN,RSA2
2018,20945,6/18/2018,0951,51.820,-55.108,SAT-HIGH,SM,GEN,RSA2
2018,20642,6/18/2018,0951,51.730,-54.793,SAT-HIGH,MED,GEN,RSA2
2018,20412,6/18/2018,0951,51.780,-55.163,SAT-HIGH,SM,GEN,RSA2
2018,21274,6/18/2018,0951,51.730,-55.178,SAT-HIGH,SM,GEN,RSA2
